repetitions,iteration,discountfactor,startmove,response,bucketcount,radial,exploration,threshhold,zero,negone,ucbscore,simplescore
10000,7,0.999,None,None,12,0,1.0,0.454,-1.0,-1.0,1.7036167552729904,0.9221661839328029
10000,8,0.999,None,None,12,0,1.0,0.454,-1.0,-1.0,1.704255346188816,0.9228389557803427
10000,9,0.999,None,None,12,0,1.0,0.454,-1.0,-1.0,1.7046124511151501,0.9219743591707619
10000,0,0.999,None,None,12,0,1.0,0.309,-1.0,-1.0,1.8289631057944533,0.6724821291231892
10000,1,0.999,None,None,12,0,1.0,0.309,-1.0,-1.0,1.8290611535328531,0.6722719221775542
10000,2,0.999,None,None,12,0,1.0,0.309,-1.0,-1.0,1.8281929380603907,0.6725282513481775
10000,3,0.999,None,None,12,0,1.0,0.309,-1.0,-1.0,1.828877888884419,0.6722144237049685
10000,4,0.999,None,None,12,0,1.0,0.309,-1.0,-1.0,1.8287333389730043,0.6721627255816677
10000,5,0.999,None,None,12,0,1.0,0.309,-1.0,-1.0,1.8292925692683664,0.672690498692393
10000,6,0.999,None,None,12,0,1.0,0.309,-1.0,-1.0,1.828874607478805,0.6723006017086678
10000,7,0.999,None,None,12,0,1.0,0.309,-1.0,-1.0,1.828657376121944,0.6744404886458075
10000,8,0.999,None,None,12,0,1.0,0.309,-1.0,-1.0,1.8292343618083182,0.6713922923719786
10000,9,0.999,None,None,12,0,1.0,0.309,-1.0,-1.0,1.8285454993475747,0.6727592217231286
10000,0,0.999,None,None,12,0,1.0,0.156,-1.0,-1.0,1.9065016788018874,0.42257353233221656
10000,1,0.999,None,None,12,0,1.0,0.156,-1.0,-1.0,1.9046441788892858,0.42465092714564934
10000,2,0.999,None,None,12,0,1.0,0.156,-1.0,-1.0,1.9045627521322506,0.42516630374476394
10000,3,0.999,None,None,12,0,1.0,0.156,-1.0,-1.0,1.9050084968166332,0.4248024538334993
10000,4,0.999,None,None,12,0,1.0,0.156,-1.0,-1.0,1.904796366716174,0.42446445123865667
10000,5,0.999,None,None,12,0,1.0,0.156,-1.0,-1.0,1.9048308274506003,0.4230527606665047
10000,6,0.999,None,None,12,0,1.0,0.156,-1.0,-1.0,1.9045550387602663,0.4247659795416272
10000,7,0.999,None,None,12,0,1.0,0.156,-1.0,-1.0,1.9050543789292746,0.42519133556350247
10000,8,0.999,None,None,12,0,1.0,0.156,-1.0,-1.0,1.9046507887661865,0.4238327034688979
10000,9,0.999,None,None,12,0,1.0,0.156,-1.0,-1.0,1.9047282110064423,0.4248562944445491
10000,0,0.999,None,None,12,0,1.0,0.0,-1.0,-1.0,1.9282622701800498,0.22379852560369815
10000,1,0.999,None,None,12,0,1.0,0.0,-1.0,-1.0,1.9275387807605204,0.22675643306527848
10000,2,0.999,None,None,12,0,1.0,0.0,-1.0,-1.0,1.9278017016353572,0.2255201139068677
10000,3,0.999,None,None,12,0,1.0,0.0,-1.0,-1.0,1.9278584754683055,0.2250220499463862
10000,4,0.999,None,None,12,0,1.0,0.0,-1.0,-1.0,1.9275597871969083,0.225431868342963
10000,5,0.999,None,None,12,0,1.0,0.0,-1.0,-1.0,1.9265258587822824,0.22559824977092552
10000,6,0.999,None,None,12,0,1.0,0.0,-1.0,-1.0,1.927118519879942,0.22690859953949685
10000,7,0.999,None,None,12,0,1.0,0.0,-1.0,-1.0,1.9272295111411313,0.22444064492683988
10000,8,0.999,None,None,12,0,1.0,0.0,-1.0,-1.0,1.9271074547475084,0.22681337134592408
10000,9,0.999,None,None,12,0,1.0,0.0,-1.0,-1.0,1.9262644421696373,0.2272032090063078
10000,0,0.999,None,None,12,0,4.0,0.988,-0.692,0.0,0.266973813365286,0.9651985732567844
10000,1,0.999,None,None,12,0,4.0,0.988,-0.692,0.0,0.2661117119962737,0.96433736935104
10000,2,0.999,None,None,12,0,4.0,0.988,-0.692,0.0,0.2680425356902964,0.9733747019590577
10000,3,0.999,None,None,12,0,4.0,0.988,-0.692,0.0,0.26722048077245997,0.9764635695443055
10000,4,0.999,None,None,12,0,4.0,0.988,-0.692,0.0,0.2674473857559514,0.9618039378154477
10000,5,0.999,None,None,12,0,4.0,0.988,-0.692,0.0,0.26721681494215693,0.9662977625904681
10000,6,0.999,None,None,12,0,4.0,0.988,-0.692,0.0,0.26692071578327453,0.9695278112626275
10000,7,0.999,None,None,12,0,4.0,0.988,-0.692,0.0,0.26716781196013417,0.961309549524207
10000,8,0.999,None,None,12,0,4.0,0.988,-0.692,0.0,0.2667433586977741,0.9607027235858581
10000,9,0.999,None,None,12,0,4.0,0.988,-0.692,0.0,0.26714115569531693,0.9678381447226617
10000,0,0.999,None,None,12,0,4.0,0.951,-0.382,0.0,0.5722757462032757,1.1228633796580971
10000,1,0.999,None,None,12,0,4.0,0.951,-0.382,0.0,0.573774846411421,1.1273147100480763
10000,2,0.999,None,None,12,0,4.0,0.951,-0.382,0.0,0.5727851774163611,1.1199237545905014
10000,3,0.999,None,None,12,0,4.0,0.951,-0.382,0.0,0.5729609191342264,1.1198269239587613
10000,4,0.999,None,None,12,0,4.0,0.951,-0.382,0.0,0.5725237666739813,1.123739088850031
10000,5,0.999,None,None,12,0,4.0,0.951,-0.382,0.0,0.5725041017692657,1.121467462931224
10000,6,0.999,None,None,12,0,4.0,0.951,-0.382,0.0,0.5730054799476597,1.128727357226292
10000,7,0.999,None,None,12,0,4.0,0.951,-0.382,0.0,0.5732725102214314,1.1260951081091517
10000,8,0.999,None,None,12,0,4.0,0.951,-0.382,0.0,0.5733846398245832,1.1209515936497843
10000,9,0.999,None,None,12,0,4.0,0.951,-0.382,0.0,0.5735694778347773,1.1224405871445988
10000,0,0.999,None,None,12,0,4.0,0.891,-0.093,0.0,0.8578792691615129,1.1499724842846746
10000,1,0.999,None,None,12,0,4.0,0.891,-0.093,0.0,0.8578693132392813,1.145591700599254
10000,2,0.999,None,None,12,0,4.0,0.891,-0.093,0.0,0.8559797107861116,1.1479851744304497
10000,3,0.999,None,None,12,0,4.0,0.891,-0.093,0.0,0.856379125381336,1.149264207871072
10000,4,0.999,None,None,12,0,4.0,0.891,-0.093,0.0,0.8568685214436218,1.1483261761411259
10000,5,0.999,None,None,12,0,4.0,0.891,-0.093,0.0,0.8561159367557847,1.1520082577980064
10000,6,0.999,None,None,12,0,4.0,0.891,-0.093,0.0,0.8572055132493238,1.148615713749716
10000,7,0.999,None,None,12,0,4.0,0.891,-0.093,0.0,0.8582397438781227,1.1465465642288053
10000,8,0.999,None,None,12,0,4.0,0.891,-0.093,0.0,0.8568011446118553,1.1495478503902454
10000,9,0.999,None,None,12,0,4.0,0.891,-0.093,0.0,0.8572446254469468,1.1461956191742555
10000,0,0.999,None,None,12,0,4.0,0.809,0.0,0.0,1.0405933674618213,1.220256422217014
10000,1,0.999,None,None,12,0,4.0,0.809,0.0,0.0,1.0414077713782677,1.2197257815742435
10000,2,0.999,None,None,12,0,4.0,0.809,0.0,0.0,1.0405257165994293,1.2200838211574299
10000,3,0.999,None,None,12,0,4.0,0.809,0.0,0.0,1.0414870925350408,1.2205624359928577
10000,4,0.999,None,None,12,0,4.0,0.809,0.0,0.0,1.0398475848534765,1.2223828342262666
10000,5,0.999,None,None,12,0,4.0,0.809,0.0,0.0,1.0403169033405462,1.2232818381945914
10000,6,0.999,None,None,12,0,4.0,0.809,0.0,0.0,1.0403971089255653,1.220764460049608
10000,7,0.999,None,None,12,0,4.0,0.809,0.0,0.0,1.0409758208780302,1.2189922842979224
10000,8,0.999,None,None,12,0,4.0,0.809,0.0,0.0,1.0403133353510452,1.2201636892298389
10000,9,0.999,None,None,12,0,4.0,0.809,0.0,0.0,1.0403333268745663,1.2184157357826024
10000,0,0.999,None,None,12,0,4.0,0.707,0.0,0.0,1.2336057092476833,1.2363065346823532
10000,1,0.999,None,None,12,0,4.0,0.707,0.0,0.0,1.2323548003589109,1.2352387236142433
10000,2,0.999,None,None,12,0,4.0,0.707,0.0,0.0,1.2305749817879745,1.2364065552689434
10000,3,0.999,None,None,12,0,4.0,0.707,0.0,0.0,1.2326186635112835,1.2370842030920648
10000,4,0.999,None,None,12,0,4.0,0.707,0.0,0.0,1.2340221277086862,1.2358591694792505
10000,5,0.999,None,None,12,0,4.0,0.707,0.0,0.0,1.231545935379034,1.2368606098193753
10000,6,0.999,None,None,12,0,4.0,0.707,0.0,0.0,1.2332235908605778,1.2355633035728446
10000,7,0.999,None,None,12,0,4.0,0.707,0.0,0.0,1.2310288776669955,1.2363813978798965
10000,8,0.999,None,None,12,0,4.0,0.707,0.0,0.0,1.230535893773292,1.2358739097267193
10000,9,0.999,None,None,12,0,4.0,0.707,0.0,0.0,1.2329737078509502,1.2381626646813475
10000,0,0.999,None,None,12,0,4.0,0.588,0.0,0.0,1.4319220241489266,1.1305176702240765
10000,1,0.999,None,None,12,0,4.0,0.588,0.0,0.0,1.4329686593189996,1.1313259909240108
10000,2,0.999,None,None,12,0,4.0,0.588,0.0,0.0,1.4322677266693495,1.1321373811522935
10000,3,0.999,None,None,12,0,4.0,0.588,0.0,0.0,1.4339227347950954,1.1304025593763516
10000,4,0.999,None,None,12,0,4.0,0.588,0.0,0.0,1.4334730469559904,1.130562038020067
10000,5,0.999,None,None,12,0,4.0,0.588,0.0,0.0,1.4337625563966279,1.1301042869445879
10000,6,0.999,None,None,12,0,4.0,0.588,0.0,0.0,1.4338620095991685,1.1308624988034761
10000,7,0.999,None,None,12,0,4.0,0.588,0.0,0.0,1.4314315452929898,1.13138267338396
10000,8,0.999,None,None,12,0,4.0,0.588,0.0,0.0,1.4330818623378085,1.1323223823389723
10000,9,0.999,None,None,12,0,4.0,0.588,0.0,0.0,1.4319057410453533,1.131506378312214
10000,0,0.999,None,None,12,0,4.0,0.454,0.0,0.0,1.49739230145065,1.044363081892473
10000,1,0.999,None,None,12,0,4.0,0.454,0.0,0.0,1.498898029162601,1.0435029630069292
10000,2,0.999,None,None,12,0,4.0,0.454,0.0,0.0,1.4971463159170948,1.0441941734514733
10000,3,0.999,None,None,12,0,4.0,0.454,0.0,0.0,1.4985236834496802,1.0425457837266947
10000,4,0.999,None,None,12,0,4.0,0.454,0.0,0.0,1.5003326437340179,1.041846075075118
10000,5,0.999,None,None,12,0,4.0,0.454,0.0,0.0,1.4975270773006466,1.0447140090657743
10000,6,0.999,None,None,12,0,4.0,0.454,0.0,0.0,1.497268872682315,1.0432798127444614
10000,7,0.999,None,None,12,0,4.0,0.454,0.0,0.0,1.4966210985371349,1.0447173112687813
10000,8,0.999,None,None,12,0,4.0,0.454,0.0,0.0,1.5005079434780246,1.041824642540933
10000,9,0.999,None,None,12,0,4.0,0.454,0.0,0.0,1.4982688143023928,1.0435264965786997
10000,0,0.999,None,None,12,0,4.0,0.309,0.0,0.0,1.6704833494832882,0.815966282498563
10000,1,0.999,None,None,12,0,4.0,0.309,0.0,0.0,1.6701409583636575,0.8165741218010979
10000,2,0.999,None,None,12,0,4.0,0.309,0.0,0.0,1.669440913889634,0.81273801414876
10000,3,0.999,None,None,12,0,4.0,0.309,0.0,0.0,1.6708879995776114,0.815782837629707
10000,4,0.999,None,None,12,0,4.0,0.309,0.0,0.0,1.6721360759486896,0.8167099230505004
10000,5,0.999,None,None,12,0,4.0,0.309,0.0,0.0,1.671126546149542,0.817351505766174
10000,6,0.999,None,None,12,0,4.0,0.309,0.0,0.0,1.6700028835602507,0.815021513528299
10000,7,0.999,None,None,12,0,4.0,0.309,0.0,0.0,1.6718791706648715,0.8146327776029231
10000,8,0.999,None,None,12,0,4.0,0.309,0.0,0.0,1.6693823250063904,0.8163564992165194
10000,9,0.999,None,None,12,0,4.0,0.309,0.0,0.0,1.6702930551670718,0.8163183710161467
10000,0,0.999,None,None,12,0,4.0,0.156,0.0,0.0,1.7821517425211713,0.5703643720985652
10000,1,0.999,None,None,12,0,4.0,0.156,0.0,0.0,1.7808914739386326,0.5701388683043798
10000,2,0.999,None,None,12,0,4.0,0.156,0.0,0.0,1.7813494292075265,0.5694505522863319
10000,3,0.999,None,None,12,0,4.0,0.156,0.0,0.0,1.7819658025917975,0.5703607013203843
10000,4,0.999,None,None,12,0,4.0,0.156,0.0,0.0,1.781418505325378,0.5707138284631581
10000,5,0.999,None,None,12,0,4.0,0.156,0.0,0.0,1.7801272463131554,0.5709680532097909
10000,6,0.999,None,None,12,0,4.0,0.156,0.0,0.0,1.7813056103482947,0.5707487016182154
10000,7,0.999,None,None,12,0,4.0,0.156,0.0,0.0,1.782402695555824,0.569944106723461
10000,8,0.999,None,None,12,0,4.0,0.156,0.0,0.0,1.7809378726594454,0.5695072207603039
10000,9,0.999,None,None,12,0,4.0,0.156,0.0,0.0,1.783014291259942,0.5692116208752236
10000,0,0.999,None,None,12,0,4.0,0.0,0.0,0.0,1.8413827336198951,0.32485050476476873
10000,1,0.999,None,None,12,0,4.0,0.0,0.0,0.0,1.8427213424074447,0.3233355434184196
10000,2,0.999,None,None,12,0,4.0,0.0,0.0,0.0,1.8416990695681272,0.3248670867092319
10000,3,0.999,None,None,12,0,4.0,0.0,0.0,0.0,1.8414713393592137,0.32581069665948875
10000,4,0.999,None,None,12,0,4.0,0.0,0.0,0.0,1.8410973925254503,0.32364462397397115
10000,5,0.999,None,None,12,0,4.0,0.0,0.0,0.0,1.8416815113955525,0.32350623402731016
10000,6,0.999,None,None,12,0,4.0,0.0,0.0,0.0,1.8413599063845536,0.3246127054498205
10000,7,0.999,None,None,12,0,4.0,0.0,0.0,0.0,1.8415598451852404,0.32450358146262287
10000,8,0.999,None,None,12,0,4.0,0.0,0.0,0.0,1.8417014420728663,0.32153738220764216
10000,9,0.999,None,None,12,0,4.0,0.0,0.0,0.0,1.8419837454166768,0.32421164522061674
10000,0,0.999,None,None,12,0,4.0,0.988,-1.0,-1.0,0.14445957703891601,1.0298648375345303
10000,1,0.999,None,None,12,0,4.0,0.988,-1.0,-1.0,0.14547012069513043,1.0376329452139126
10000,2,0.999,None,None,12,0,4.0,0.988,-1.0,-1.0,0.14474576626170546,1.0293874981518787
10000,3,0.999,None,None,12,0,4.0,0.988,-1.0,-1.0,0.1440859827397602,1.0290877606743036
10000,4,0.999,None,None,12,0,4.0,0.988,-1.0,-1.0,0.14613232311204302,1.0352994644232296
10000,5,0.999,None,None,12,0,4.0,0.988,-1.0,-1.0,0.1436069891050216,1.0232514113737297
10000,6,0.999,None,None,12,0,4.0,0.988,-1.0,-1.0,0.1429839898530439,1.023312034123456
10000,7,0.999,None,None,12,0,4.0,0.988,-1.0,-1.0,0.143728925603707,1.0283001047811728
10000,8,0.999,None,None,12,0,4.0,0.988,-1.0,-1.0,0.14559923574164566,1.0360600241655122
10000,9,0.999,None,None,12,0,4.0,0.988,-1.0,-1.0,0.1442298682582666,1.0312725180453925
10000,0,0.999,None,None,12,0,4.0,0.951,-1.0,-1.0,0.42667285744726346,1.342547831230382
10000,1,0.999,None,None,12,0,4.0,0.951,-1.0,-1.0,0.42655003188098584,1.3478780104754569
10000,2,0.999,None,None,12,0,4.0,0.951,-1.0,-1.0,0.42636046829189783,1.344383289144587
10000,3,0.999,None,None,12,0,4.0,0.951,-1.0,-1.0,0.42668834223205593,1.3483119074682304
10000,4,0.999,None,None,12,0,4.0,0.951,-1.0,-1.0,0.42761743680822933,1.3430819183885787
10000,5,0.999,None,None,12,0,4.0,0.951,-1.0,-1.0,0.42712993382383796,1.3465063003048547
10000,6,0.999,None,None,12,0,4.0,0.951,-1.0,-1.0,0.4261543279714831,1.3441576683406633
10000,7,0.999,None,None,12,0,4.0,0.951,-1.0,-1.0,0.4276067457837996,1.3466513139841467
10000,8,0.999,None,None,12,0,4.0,0.951,-1.0,-1.0,0.4260989365210115,1.3426651475798839
10000,9,0.999,None,None,12,0,4.0,0.951,-1.0,-1.0,0.426602810794176,1.3498637412452499
10000,0,0.999,None,None,12,0,4.0,0.891,-1.0,-1.0,0.7167914547664299,1.439469750517311
10000,1,0.999,None,None,12,0,4.0,0.891,-1.0,-1.0,0.7170722021905085,1.4393431497189864
10000,2,0.999,None,None,12,0,4.0,0.891,-1.0,-1.0,0.7174962661091048,1.439569486497046
10000,3,0.999,None,None,12,0,4.0,0.891,-1.0,-1.0,0.7163810339840763,1.4380177086302985
10000,4,0.999,None,None,12,0,4.0,0.891,-1.0,-1.0,0.7151480153957988,1.4375295678829734
10000,5,0.999,None,None,12,0,4.0,0.891,-1.0,-1.0,0.7148363033933259,1.4386068155478797
10000,6,0.999,None,None,12,0,4.0,0.891,-1.0,-1.0,0.7159887767265677,1.439041676580178
10000,7,0.999,None,None,12,0,4.0,0.891,-1.0,-1.0,0.7153282482483319,1.4380892652043473
10000,8,0.999,None,None,12,0,4.0,0.891,-1.0,-1.0,0.71731441015624,1.4366673006674169
10000,9,0.999,None,None,12,0,4.0,0.891,-1.0,-1.0,0.7143182970052886,1.4392164933565235
10000,0,0.999,None,None,12,0,4.0,0.809,-1.0,-1.0,1.0031678097324774,1.410772855776793
10000,1,0.999,None,None,12,0,4.0,0.809,-1.0,-1.0,1.0019940686708668,1.409249667204426
10000,2,0.999,None,None,12,0,4.0,0.809,-1.0,-1.0,1.0029281944795003,1.4089916833818736
10000,3,0.999,None,None,12,0,4.0,0.809,-1.0,-1.0,1.0025075267971097,1.4086996806107637
10000,4,0.999,None,None,12,0,4.0,0.809,-1.0,-1.0,1.0035571410902964,1.4107508264720696
10000,5,0.999,None,None,12,0,4.0,0.809,-1.0,-1.0,1.004614708277584,1.4107897263175735
10000,6,0.999,None,None,12,0,4.0,0.809,-1.0,-1.0,1.0034214941178947,1.4100108896765142
10000,7,0.999,None,None,12,0,4.0,0.809,-1.0,-1.0,1.0048615277012316,1.4107002270587468
10000,8,0.999,None,None,12,0,4.0,0.809,-1.0,-1.0,1.0030529730983726,1.4095339643297309
10000,9,0.999,None,None,12,0,4.0,0.809,-1.0,-1.0,1.0034823343036052,1.4096909465482144
10000,0,0.999,None,None,12,0,4.0,0.707,-1.0,-1.0,1.250322722153775,1.296123478540622
10000,1,0.999,None,None,12,0,4.0,0.707,-1.0,-1.0,1.2509109013523327,1.295530098371449
10000,2,0.999,None,None,12,0,4.0,0.707,-1.0,-1.0,1.2518088511931114,1.294794054924721
10000,3,0.999,None,None,12,0,4.0,0.707,-1.0,-1.0,1.251663365790421,1.2956801439669003
10000,4,0.999,None,None,12,0,4.0,0.707,-1.0,-1.0,1.249637147528706,1.2955494889205055
10000,5,0.999,None,None,12,0,4.0,0.707,-1.0,-1.0,1.2529069733353468,1.2949948717166886
10000,6,0.999,None,None,12,0,4.0,0.707,-1.0,-1.0,1.2504994558226423,1.2943715941074434
10000,7,0.999,None,None,12,0,4.0,0.707,-1.0,-1.0,1.2499816912853698,1.296298914371899
10000,8,0.999,None,None,12,0,4.0,0.707,-1.0,-1.0,1.252203720489786,1.2956256621625708
10000,9,0.999,None,None,12,0,4.0,0.707,-1.0,-1.0,1.2487216912034036,1.2969041325246307
10000,0,0.999,None,None,12,0,4.0,0.588,-1.0,-1.0,1.4663203732824162,1.1255955040825294
10000,1,0.999,None,None,12,0,4.0,0.588,-1.0,-1.0,1.4665689302596776,1.1260230280719543
10000,2,0.999,None,None,12,0,4.0,0.588,-1.0,-1.0,1.466939688085979,1.1252088418717086
10000,3,0.999,None,None,12,0,4.0,0.588,-1.0,-1.0,1.4685093541994156,1.1246810032273187
10000,4,0.999,None,None,12,0,4.0,0.588,-1.0,-1.0,1.4689337975477443,1.1249115662012628
10000,5,0.999,None,None,12,0,4.0,0.588,-1.0,-1.0,1.467262458118265,1.1242832198885149
10000,6,0.999,None,None,12,0,4.0,0.588,-1.0,-1.0,1.4663495359257077,1.1259430231026948
10000,7,0.999,None,None,12,0,4.0,0.588,-1.0,-1.0,1.467231874745748,1.1266748770121964
10000,8,0.999,None,None,12,0,4.0,0.588,-1.0,-1.0,1.4671498688895124,1.1257042166388112
10000,9,0.999,None,None,12,0,4.0,0.588,-1.0,-1.0,1.4653274636800027,1.1256404111615657
10000,0,0.999,None,None,12,0,4.0,0.454,-1.0,-1.0,1.640652678727605,0.917710360466708
10000,1,0.999,None,None,12,0,4.0,0.454,-1.0,-1.0,1.638554792563686,0.91910197604496
10000,2,0.999,None,None,12,0,4.0,0.454,-1.0,-1.0,1.6404699019213271,0.9173284471861171
10000,3,0.999,None,None,12,0,4.0,0.454,-1.0,-1.0,1.6416671463708714,0.9173296639075792
10000,4,0.999,None,None,12,0,4.0,0.454,-1.0,-1.0,1.6404438849315708,0.9173445279076959
10000,5,0.999,None,None,12,0,4.0,0.454,-1.0,-1.0,1.6399704756235955,0.9170310427346353
10000,6,0.999,None,None,12,0,4.0,0.454,-1.0,-1.0,1.6404466325259732,0.9178517105531727
10000,7,0.999,None,None,12,0,4.0,0.454,-1.0,-1.0,1.642551424060524,0.9165690033905625
10000,8,0.999,None,None,12,0,4.0,0.454,-1.0,-1.0,1.6422413509184166,0.9163771607145472
10000,9,0.999,None,None,12,0,4.0,0.454,-1.0,-1.0,1.6394428612041914,0.9192130851218181
10000,0,0.999,None,None,12,0,4.0,0.309,-1.0,-1.0,1.7670630716266895,0.6902020900885781
10000,1,0.999,None,None,12,0,4.0,0.309,-1.0,-1.0,1.7684852235149,0.6894671157583475
10000,2,0.999,None,None,12,0,4.0,0.309,-1.0,-1.0,1.7675607338407866,0.6907426305700948
10000,3,0.999,None,None,12,0,4.0,0.309,-1.0,-1.0,1.7672489394063886,0.690841378945761
10000,4,0.999,None,None,12,0,4.0,0.309,-1.0,-1.0,1.7658126127893836,0.6902753799980959
10000,5,0.999,None,None,12,0,4.0,0.309,-1.0,-1.0,1.766930770473875,0.6902121480553095
10000,6,0.999,None,None,12,0,4.0,0.309,-1.0,-1.0,1.7654318177299733,0.6918296306122106
10000,7,0.999,None,None,12,0,4.0,0.309,-1.0,-1.0,1.7652331454257697,0.6930026387897859
10000,8,0.999,None,None,12,0,4.0,0.309,-1.0,-1.0,1.7672800763636722,0.6917228320291903
10000,9,0.999,None,None,12,0,4.0,0.309,-1.0,-1.0,1.7673373842410158,0.6900760821730773
10000,0,0.999,None,None,12,0,4.0,0.156,-1.0,-1.0,1.8390369955427512,0.46848049994376234
10000,1,0.999,None,None,12,0,4.0,0.156,-1.0,-1.0,1.8402022515764453,0.4661353223625199
10000,2,0.999,None,None,12,0,4.0,0.156,-1.0,-1.0,1.8399860646681452,0.46717269604551825
10000,3,0.999,None,None,12,0,4.0,0.156,-1.0,-1.0,1.8411270879913606,0.46641619365492404
10000,4,0.999,None,None,12,0,4.0,0.156,-1.0,-1.0,1.8397147261429712,0.4676726781003794
10000,5,0.999,None,None,12,0,4.0,0.156,-1.0,-1.0,1.838660534170805,0.4680577965002831
10000,6,0.999,None,None,12,0,4.0,0.156,-1.0,-1.0,1.8390786276389197,0.4677582813614682
10000,7,0.999,None,None,12,0,4.0,0.156,-1.0,-1.0,1.8408330816773935,0.46693746824332355
10000,8,0.999,None,None,12,0,4.0,0.156,-1.0,-1.0,1.8397510518870672,0.46690455620618493
10000,9,0.999,None,None,12,0,4.0,0.156,-1.0,-1.0,1.8395161679892849,0.4690672872450335
10000,0,0.999,None,None,12,0,4.0,0.0,-1.0,-1.0,1.8580996692560936,0.2882426765525966
10000,1,0.999,None,None,12,0,4.0,0.0,-1.0,-1.0,1.8597266095817286,0.28684863328494103
10000,2,0.999,None,None,12,0,4.0,0.0,-1.0,-1.0,1.8585653420907073,0.28743233645813393
10000,3,0.999,None,None,12,0,4.0,0.0,-1.0,-1.0,1.85816548894157,0.28621612351917086
10000,4,0.999,None,None,12,0,4.0,0.0,-1.0,-1.0,1.8583212412126213,0.28674768841406495
10000,5,0.999,None,None,12,0,4.0,0.0,-1.0,-1.0,1.860312573067708,0.2845808538480403
10000,6,0.999,None,None,12,0,4.0,0.0,-1.0,-1.0,1.8583949228113332,0.28695304574567654
10000,7,0.999,None,None,12,0,4.0,0.0,-1.0,-1.0,1.8592580420314708,0.2847710106154016
10000,8,0.999,None,None,12,0,4.0,0.0,-1.0,-1.0,1.8598942256061848,0.28735178617341794
10000,9,0.999,None,None,12,0,4.0,0.0,-1.0,-1.0,1.8604625742223904,0.2834810805967124
10000,0,0.999,None,None,12,1,0.0625,0.988,-0.692,0.0,0.2969811112066132,1.4414365956329496
10000,1,0.999,None,None,12,1,0.0625,0.988,-0.692,0.0,0.2964058003818262,1.452909330003577
10000,2,0.999,None,None,12,1,0.0625,0.988,-0.692,0.0,0.29667868944133363,1.4521088787615979
10000,3,0.999,None,None,12,1,0.0625,0.988,-0.692,0.0,0.2965307531425567,1.4463179206539507
10000,4,0.999,None,None,12,1,0.0625,0.988,-0.692,0.0,0.29702309332245413,1.4663308376596447
10000,5,0.999,None,None,12,1,0.0625,0.988,-0.692,0.0,0.2959491391409268,1.4592724713556002
10000,6,0.999,None,None,12,1,0.0625,0.988,-0.692,0.0,0.2951235412386272,1.4485264896712182
10000,7,0.999,None,None,12,1,0.0625,0.988,-0.692,0.0,0.29589058010268965,1.4416469943732482
10000,8,0.999,None,None,12,1,0.0625,0.988,-0.692,0.0,0.295010869074227,1.4525757156048424
10000,9,0.999,None,None,12,1,0.0625,0.988,-0.692,0.0,0.2955995462789001,1.4401878679086388
10000,0,0.999,None,None,12,1,0.0625,0.951,-0.382,0.0,0.6085151214012693,1.4735019938640757
10000,1,0.999,None,None,12,1,0.0625,0.951,-0.382,0.0,0.6086835704661893,1.45921569109476
10000,2,0.999,None,None,12,1,0.0625,0.951,-0.382,0.0,0.6083556030109173,1.4386169913296534
10000,3,0.999,None,None,12,1,0.0625,0.951,-0.382,0.0,0.6084472578303637,1.4700425072656464
10000,4,0.999,None,None,12,1,0.0625,0.951,-0.382,0.0,0.6083700211962325,1.4988390314269306
10000,5,0.999,None,None,12,1,0.0625,0.951,-0.382,0.0,0.6085092789172747,1.4663929942174152
10000,6,0.999,None,None,12,1,0.0625,0.951,-0.382,0.0,0.609577256172287,1.4752186519663752
10000,7,0.999,None,None,12,1,0.0625,0.951,-0.382,0.0,0.6095504637599333,1.5046573478411607
10000,8,0.999,None,None,12,1,0.0625,0.951,-0.382,0.0,0.6086706406443375,1.4884826251532066
10000,9,0.999,None,None,12,1,0.0625,0.951,-0.382,0.0,0.6094201740495337,1.4735188025559285
10000,0,0.999,None,None,12,1,0.0625,0.891,-0.093,0.0,0.8967891831647888,1.3797188433696908
10000,1,0.999,None,None,12,1,0.0625,0.891,-0.093,0.0,0.8973399292910879,1.4160659697111213
10000,2,0.999,None,None,12,1,0.0625,0.891,-0.093,0.0,0.8974905228269796,1.4008877096912302
10000,3,0.999,None,None,12,1,0.0625,0.891,-0.093,0.0,0.8971825224352669,1.4101303139577854
10000,4,0.999,None,None,12,1,0.0625,0.891,-0.093,0.0,0.8969144462619374,1.405534866284277
10000,5,0.999,None,None,12,1,0.0625,0.891,-0.093,0.0,0.8965918509105646,1.3959551869206706
10000,6,0.999,None,None,12,1,0.0625,0.891,-0.093,0.0,0.8967003661298657,1.418911164162477
10000,7,0.999,None,None,12,1,0.0625,0.891,-0.093,0.0,0.8971510890358629,1.4051414249912393
10000,8,0.999,None,None,12,1,0.0625,0.891,-0.093,0.0,0.8979047784876277,1.405572443507802
10000,9,0.999,None,None,12,1,0.0625,0.891,-0.093,0.0,0.8972485224849678,1.3812057714923964
10000,0,0.999,None,None,12,1,0.0625,0.809,0.0,0.0,1.1413209726547093,1.551412980695837
10000,1,0.999,None,None,12,1,0.0625,0.809,0.0,0.0,1.1416649742250418,1.5641056092494459
10000,2,0.999,None,None,12,1,0.0625,0.809,0.0,0.0,1.1407936388737052,1.5554537652385063
10000,3,0.999,None,None,12,1,0.0625,0.809,0.0,0.0,1.142496468284479,1.5540128303501466
10000,4,0.999,None,None,12,1,0.0625,0.809,0.0,0.0,1.1414230969060786,1.5541929657715712
