repetitions,iteration,discountfactor,startmove,response,K,nwidth,explore,threshhold,zero,negone,knnscore,simplescore
1000,-1,0.99,0.809,0.809,2,0.2,1.0,0.588,-1.0,-1.0,1.4339212148789728,1.0752552890466407
1000,-1,0.99,0.809,0.891,2,0.2,1.0,0.588,-1.0,-1.0,1.4342872630200556,1.0747751684494868
1000,-1,0.99,0.809,0.951,2,0.2,1.0,0.588,-1.0,-1.0,1.434451323652149,1.0740811765380684
1000,-1,0.99,0.809,0.988,2,0.2,1.0,0.588,-1.0,-1.0,1.4344802480982621,1.0729158937143062
1000,-1,0.99,0.809,1.0,2,0.2,1.0,0.588,-1.0,-1.0,1.4345587080921454,1.0714740856083673
1000,-1,0.99,0.891,-1.0,2,0.2,1.0,0.588,-1.0,-1.0,1.4177331758711196,1.057188261511183
1000,-1,0.99,0.891,-0.988,2,0.2,1.0,0.588,-1.0,-1.0,1.4178426734272895,1.0588764163841187
1000,-1,0.99,0.891,-0.951,2,0.2,1.0,0.588,-1.0,-1.0,1.4180239006147706,1.0605553718307135
1000,-1,0.99,0.891,-0.891,2,0.2,1.0,0.588,-1.0,-1.0,1.418406534787659,1.0623481659651985
1000,-1,0.99,0.891,-0.809,2,0.2,1.0,0.588,-1.0,-1.0,1.4189787886472498,1.0642341867950198
1000,-1,0.99,0.891,-0.707,2,0.2,1.0,0.588,-1.0,-1.0,1.4197156502423087,1.0661430218816454
1000,-1,0.99,0.891,-0.588,2,0.2,1.0,0.588,-1.0,-1.0,1.4208153602943079,1.0681900596401084
1000,-1,0.99,0.891,-0.454,2,0.2,1.0,0.588,-1.0,-1.0,1.422743604968872,1.0706951500754522
1000,-1,0.99,0.891,-0.309,2,0.2,1.0,0.588,-1.0,-1.0,1.4238314678679624,1.0723809295655857
1000,-1,0.99,0.891,-0.156,2,0.2,1.0,0.588,-1.0,-1.0,1.4252282652229429,1.0738378938344728
1000,-1,0.99,0.891,0.0,2,0.2,1.0,0.588,-1.0,-1.0,1.4263631711265954,1.0749951594500224
1000,-1,0.99,0.891,0.156,2,0.2,1.0,0.588,-1.0,-1.0,1.427535597803127,1.0758522772768828
1000,-1,0.99,0.891,0.309,2,0.2,1.0,0.588,-1.0,-1.0,1.4288146312195056,1.0767632487431982
1000,-1,0.99,0.891,0.454,2,0.2,1.0,0.588,-1.0,-1.0,1.429839373439952,1.0768526475462115
1000,-1,0.99,0.891,0.588,2,0.2,1.0,0.588,-1.0,-1.0,1.4308817782634302,1.0769794012125335
1000,-1,0.99,0.891,0.707,2,0.2,1.0,0.588,-1.0,-1.0,1.4301168167048581,1.0804212708784569
1000,-1,0.99,0.891,0.809,2,0.2,1.0,0.588,-1.0,-1.0,1.430923411554984,1.0798413359165024
1000,-1,0.99,0.891,0.891,2,0.2,1.0,0.588,-1.0,-1.0,1.4314655920168227,1.0787909541946055
1000,-1,0.99,0.891,0.951,2,0.2,1.0,0.588,-1.0,-1.0,1.4315058664374558,1.077957295736268
1000,-1,0.99,0.891,0.988,2,0.2,1.0,0.588,-1.0,-1.0,1.4311829885373712,1.0768854568204551
1000,-1,0.99,0.891,1.0,2,0.2,1.0,0.588,-1.0,-1.0,1.4316293812348897,1.0751111937726847
1000,-1,0.99,0.951,-1.0,2,0.2,1.0,0.588,-1.0,-1.0,1.4162849891071132,1.0577882874150497
1000,-1,0.99,0.951,-0.988,2,0.2,1.0,0.588,-1.0,-1.0,1.4163944866632832,1.0594764422879852
1000,-1,0.99,0.951,-0.951,2,0.2,1.0,0.588,-1.0,-1.0,1.4165757138507644,1.0611553977345802
1000,-1,0.99,0.951,-0.891,2,0.2,1.0,0.588,-1.0,-1.0,1.416958348023653,1.0629481918690653
1000,-1,0.99,0.951,-0.809,2,0.2,1.0,0.588,-1.0,-1.0,1.4175306018832436,1.0648342126988866
1000,-1,0.99,0.951,-0.707,2,0.2,1.0,0.588,-1.0,-1.0,1.4182674634783026,1.066743047785512
1000,-1,0.99,0.951,-0.588,2,0.2,1.0,0.588,-1.0,-1.0,1.4193671735303015,1.0687900855439751
1000,-1,0.99,0.951,-0.454,2,0.2,1.0,0.588,-1.0,-1.0,1.421295418204866,1.071295175979319
1000,-1,0.99,0.951,-0.309,2,0.2,1.0,0.588,-1.0,-1.0,1.422383281103956,1.0729809554694527
1000,-1,0.99,0.951,-0.156,2,0.2,1.0,0.588,-1.0,-1.0,1.423780078458936,1.0744379197383396
1000,-1,0.99,0.951,0.0,2,0.2,1.0,0.588,-1.0,-1.0,1.4249149843625892,1.0755951853538892
1000,-1,0.99,0.951,0.156,2,0.2,1.0,0.588,-1.0,-1.0,1.4260874110391206,1.0764523031807496
1000,-1,0.99,0.951,0.309,2,0.2,1.0,0.588,-1.0,-1.0,1.4273664444554994,1.077363274647065
1000,-1,0.99,0.951,0.454,2,0.2,1.0,0.588,-1.0,-1.0,1.428391186675946,1.077452673450078
1000,-1,0.99,0.951,0.588,2,0.2,1.0,0.588,-1.0,-1.0,1.429433591499424,1.0775794271164003
1000,-1,0.99,0.951,0.707,2,0.2,1.0,0.588,-1.0,-1.0,1.428668629940852,1.0810212967823236
1000,-1,0.99,0.951,0.809,2,0.2,1.0,0.588,-1.0,-1.0,1.4294752247909779,1.0804413618203692
1000,-1,0.99,0.951,0.891,2,0.2,1.0,0.588,-1.0,-1.0,1.430017405252816,1.0793909800984722
1000,-1,0.99,0.951,0.951,2,0.2,1.0,0.588,-1.0,-1.0,1.4300576796734494,1.0785573216401347
1000,-1,0.99,0.951,0.988,2,0.2,1.0,0.588,-1.0,-1.0,1.4297348017733644,1.0774854827243219
1000,-1,0.99,0.951,1.0,2,0.2,1.0,0.588,-1.0,-1.0,1.4301811944708833,1.0757112196765515
1000,-1,0.99,0.988,-1.0,2,0.2,1.0,0.588,-1.0,-1.0,1.4147375522728893,1.0581583033891009
1000,-1,0.99,0.988,-0.988,2,0.2,1.0,0.588,-1.0,-1.0,1.4148470498290595,1.0598464582620364
1000,-1,0.99,0.988,-0.951,2,0.2,1.0,0.588,-1.0,-1.0,1.4150282770165403,1.0615254137086316
1000,-1,0.99,0.988,-0.891,2,0.2,1.0,0.588,-1.0,-1.0,1.4154109111894286,1.0633182078431165
1000,-1,0.99,0.988,-0.809,2,0.2,1.0,0.588,-1.0,-1.0,1.4159831650490193,1.065204228672938
1000,-1,0.99,0.988,-0.707,2,0.2,1.0,0.588,-1.0,-1.0,1.4167200266440785,1.0671130637595632
1000,-1,0.99,0.988,-0.588,2,0.2,1.0,0.588,-1.0,-1.0,1.4178197366960776,1.0691601015180263
1000,-1,0.99,0.988,-0.454,2,0.2,1.0,0.588,-1.0,-1.0,1.419747981370642,1.0716651919533702
1000,-1,0.99,0.988,-0.309,2,0.2,1.0,0.588,-1.0,-1.0,1.4208358442697324,1.0733509714435039
1000,-1,0.99,0.988,-0.156,2,0.2,1.0,0.588,-1.0,-1.0,1.4222326416247124,1.0748079357123907
1000,-1,0.99,0.988,0.0,2,0.2,1.0,0.588,-1.0,-1.0,1.4233675475283651,1.0759652013279402
1000,-1,0.99,0.988,0.156,2,0.2,1.0,0.588,-1.0,-1.0,1.4245399742048968,1.0768223191548008
1000,-1,0.99,0.988,0.309,2,0.2,1.0,0.588,-1.0,-1.0,1.4258190076212753,1.077733290621116
1000,-1,0.99,0.988,0.454,2,0.2,1.0,0.588,-1.0,-1.0,1.426843749841722,1.0778226894241292
1000,-1,0.99,0.988,0.588,2,0.2,1.0,0.588,-1.0,-1.0,1.4278861546652002,1.0779494430904515
1000,-1,0.99,0.988,0.707,2,0.2,1.0,0.588,-1.0,-1.0,1.4271211931066279,1.0813913127563748
1000,-1,0.99,0.988,0.809,2,0.2,1.0,0.588,-1.0,-1.0,1.4279277879567538,1.0808113777944204
1000,-1,0.99,0.988,0.891,2,0.2,1.0,0.588,-1.0,-1.0,1.4284699684185926,1.0797609960725232
1000,-1,0.99,0.988,0.951,2,0.2,1.0,0.588,-1.0,-1.0,1.4285102428392258,1.078927337614186
1000,-1,0.99,0.988,0.988,2,0.2,1.0,0.588,-1.0,-1.0,1.428187364939141,1.077855498698373
1000,-1,0.99,0.988,1.0,2,0.2,1.0,0.588,-1.0,-1.0,1.4286337576366597,1.0760812356506027
1000,-1,0.99,1.0,-1.0,2,0.2,1.0,0.588,-1.0,-1.0,1.4131929468242403,1.0582783085698744
1000,-1,0.99,1.0,-0.988,2,0.2,1.0,0.588,-1.0,-1.0,1.4133024443804105,1.0599664634428099
1000,-1,0.99,1.0,-0.951,2,0.2,1.0,0.588,-1.0,-1.0,1.4134836715678918,1.0616454188894047
1000,-1,0.99,1.0,-0.891,2,0.2,1.0,0.588,-1.0,-1.0,1.41386630574078,1.0634382130238897
1000,-1,0.99,1.0,-0.809,2,0.2,1.0,0.588,-1.0,-1.0,1.4144385596003708,1.0653242338537112
1000,-1,0.99,1.0,-0.707,2,0.2,1.0,0.588,-1.0,-1.0,1.4151754211954297,1.0672330689403366
1000,-1,0.99,1.0,-0.588,2,0.2,1.0,0.588,-1.0,-1.0,1.416275131247429,1.0692801066987998
1000,-1,0.99,1.0,-0.454,2,0.2,1.0,0.588,-1.0,-1.0,1.4182033759219934,1.0717851971341434
1000,-1,0.99,1.0,-0.309,2,0.2,1.0,0.588,-1.0,-1.0,1.4192912388210837,1.0734709766242772
1000,-1,0.99,1.0,-0.156,2,0.2,1.0,0.588,-1.0,-1.0,1.4206880361760637,1.074927940893164
1000,-1,0.99,1.0,0.0,2,0.2,1.0,0.588,-1.0,-1.0,1.4218229420797168,1.0760852065087136
1000,-1,0.99,1.0,0.156,2,0.2,1.0,0.588,-1.0,-1.0,1.4229953687562482,1.0769423243355742
1000,-1,0.99,1.0,0.309,2,0.2,1.0,0.588,-1.0,-1.0,1.424274402172627,1.0778532958018894
1000,-1,0.99,1.0,0.454,2,0.2,1.0,0.588,-1.0,-1.0,1.4252991443930736,1.0779426946049027
1000,-1,0.99,1.0,0.588,2,0.2,1.0,0.588,-1.0,-1.0,1.4263415492165517,1.078069448271225
1000,-1,0.99,1.0,0.707,2,0.2,1.0,0.588,-1.0,-1.0,1.4255765876579793,1.081511317937148
1000,-1,0.99,1.0,0.809,2,0.2,1.0,0.588,-1.0,-1.0,1.4263831825081053,1.0809313829751936
1000,-1,0.99,1.0,0.891,2,0.2,1.0,0.588,-1.0,-1.0,1.426925362969944,1.0798810012532967
1000,-1,0.99,1.0,0.951,2,0.2,1.0,0.588,-1.0,-1.0,1.426965637390577,1.0790473427949592
1000,-1,0.99,1.0,0.988,2,0.2,1.0,0.588,-1.0,-1.0,1.4266427594904925,1.0779755038791465
1000,-1,0.99,1.0,1.0,2,0.2,1.0,0.588,-1.0,-1.0,1.4270891521880114,1.076201240831376

1000,-1,0.99,-1.0,-1.0,2,0.2,1.0,0.454,-1.0,-1.0,1.589364972111334,0.8741236086611384
1000,-1,0.99,-1.0,-0.988,2,0.2,1.0,0.454,-1.0,-1.0,1.589248085765196,0.8754827148218354
1000,-1,0.99,-1.0,-0.951,2,0.2,1.0,0.454,-1.0,-1.0,1.5891745350782118,0.8766651469901104
1000,-1,0.99,-1.0,-0.891,2,0.2,1.0,0.454,-1.0,-1.0,1.5889961937768307,0.8774936186630776
1000,-1,0.99,-1.0,-0.809,2,0.2,1.0,0.454,-1.0,-1.0,1.588927705406831,0.8781166491142723
1000,-1,0.99,-1.0,-0.707,2,0.2,1.0,0.454,-1.0,-1.0,1.5889765680337777,0.8785208362559311
1000,-1,0.99,-1.0,-0.588,2,0.2,1.0,0.454,-1.0,-1.0,1.588351674573468,0.8780991128596018
1000,-1,0.99,-1.0,-0.454,2,0.2,1.0,0.454,-1.0,-1.0,1.5885487869427857,0.8778785779864443
1000,-1,0.99,-1.0,-0.309,2,0.2,1.0,0.454,-1.0,-1.0,1.5882760986848188,0.8770476501690915
1000,-1,0.99,-1.0,-0.156,2,0.2,1.0,0.454,-1.0,-1.0,1.588058015202489,0.8759705772634845
1000,-1,0.99,-1.0,0.0,2,0.2,1.0,0.454,-1.0,-1.0,1.5866777963197292,0.8737003207520171
1000,-1,0.99,-1.0,0.156,2,0.2,1.0,0.454,-1.0,-1.0,1.5864060490926726,0.872090077189054
1000,-1,0.99,-1.0,0.309,2,0.2,1.0,0.454,-1.0,-1.0,1.5863028983400085,0.8703886235299703
1000,-1,0.99,-1.0,0.454,2,0.2,1.0,0.454,-1.0,-1.0,1.5861684574436872,0.8684708126577412
1000,-1,0.99,-1.0,0.588,2,0.2,1.0,0.454,-1.0,-1.0,1.5857109284389728,0.8662322536988664
1000,-1,0.99,-1.0,0.707,2,0.2,1.0,0.454,-1.0,-1.0,1.58518164242114,0.8638736244605207
1000,-1,0.99,-1.0,0.809,2,0.2,1.0,0.454,-1.0,-1.0,1.5849010980421345,0.861655667534929
1000,-1,0.99,-1.0,0.891,2,0.2,1.0,0.454,-1.0,-1.0,1.5848438065849646,0.8596496389631274
1000,-1,0.99,-1.0,0.951,2,0.2,1.0,0.454,-1.0,-1.0,1.5845323504479396,0.8574815775407122
1000,-1,0.99,-1.0,0.988,2,0.2,1.0,0.454,-1.0,-1.0,1.5844295764696215,0.8555664185999912
1000,-1,0.99,-1.0,1.0,2,0.2,1.0,0.454,-1.0,-1.0,1.5844654592561096,0.853962417727053
1000,-1,0.99,-0.988,-1.0,2,0.2,1.0,0.454,-1.0,-1.0,1.604240385438726,0.8852787619818012
1000,-1,0.99,-0.988,-0.988,2,0.2,1.0,0.454,-1.0,-1.0,1.6042378688690717,0.8867304014717757
1000,-1,0.99,-0.988,-0.951,2,0.2,1.0,0.454,-1.0,-1.0,1.6041035715567886,0.8879016174767738
1000,-1,0.99,-0.988,-0.891,2,0.2,1.0,0.454,-1.0,-1.0,1.6038250009324446,0.888655482279538
1000,-1,0.99,-0.988,-0.809,2,0.2,1.0,0.454,-1.0,-1.0,1.6034905151469163,0.8890726956961923
1000,-1,0.99,-0.988,-0.707,2,0.2,1.0,0.454,-1.0,-1.0,1.603014863053098,0.8890960679221709
1000,-1,0.99,-0.988,-0.588,2,0.2,1.0,0.454,-1.0,-1.0,1.601865515664657,0.8882598662622049
1000,-1,0.99,-0.988,-0.454,2,0.2,1.0,0.454,-1.0,-1.0,1.6015224439341136,0.8876697492096537
1000,-1,0.99,-0.988,-0.309,2,0.2,1.0,0.454,-1.0,-1.0,1.600621533682569,0.8863380183275252
1000,-1,0.99,-0.988,-0.156,2,0.2,1.0,0.454,-1.0,-1.0,1.5995575428362332,0.884613802609356
1000,-1,0.99,-0.988,0.0,2,0.2,1.0,0.454,-1.0,-1.0,1.6004972206852102,0.8840690214121188
1000,-1,0.99,-0.988,0.156,2,0.2,1.0,0.454,-1.0,-1.0,1.6001815988313632,0.8824000679515627
1000,-1,0.99,-0.988,0.309,2,0.2,1.0,0.454,-1.0,-1.0,1.6001214554062788,0.8807366620319292
1000,-1,0.99,-0.988,0.454,2,0.2,1.0,0.454,-1.0,-1.0,1.600051146448046,0.8788574772932684
1000,-1,0.99,-0.988,0.588,2,0.2,1.0,0.454,-1.0,-1.0,1.5996806865007385,0.8766182017433869
1000,-1,0.99,-0.988,0.707,2,0.2,1.0,0.454,-1.0,-1.0,1.5992540870196819,0.8743103299157322
1000,-1,0.99,-0.988,0.809,2,0.2,1.0,0.454,-1.0,-1.0,1.599242383796229,0.8722916286826279
1000,-1,0.99,-0.988,0.891,2,0.2,1.0,0.454,-1.0,-1.0,1.5992959359175434,0.8703038260719707
1000,-1,0.99,-0.988,0.951,2,0.2,1.0,0.454,-1.0,-1.0,1.5912912389090141,0.8622858754130645
1000,-1,0.99,-0.988,0.988,2,0.2,1.0,0.454,-1.0,-1.0,1.591208278734161,0.8603826422462975
1000,-1,0.99,-0.988,1.0,2,0.2,1.0,0.454,-1.0,-1.0,1.5911853257524913,0.8587253336182851
1000,-1,0.99,-0.951,-1.0,2,0.2,1.0,0.454,-1.0,-1.0,1.6057878222729502,0.8856487779558524
1000,-1,0.99,-0.951,-0.988,2,0.2,1.0,0.454,-1.0,-1.0,1.6057853057032958,0.8871004174458269
1000,-1,0.99,-0.951,-0.951,2,0.2,1.0,0.454,-1.0,-1.0,1.6056510083910125,0.8882716334508249
1000,-1,0.99,-0.951,-0.891,2,0.2,1.0,0.454,-1.0,-1.0,1.6053724377666683,0.8890254982535892
1000,-1,0.99,-0.951,-0.809,2,0.2,1.0,0.454,-1.0,-1.0,1.60503795198114,0.8894427116702432
1000,-1,0.99,-0.951,-0.707,2,0.2,1.0,0.454,-1.0,-1.0,1.604562299887322,0.8894660838962218
1000,-1,0.99,-0.951,-0.588,2,0.2,1.0,0.454,-1.0,-1.0,1.6034129524988812,0.8886298822362562
1000,-1,0.99,-0.951,-0.454,2,0.2,1.0,0.454,-1.0,-1.0,1.6030698807683375,0.888039765183705
1000,-1,0.99,-0.951,-0.309,2,0.2,1.0,0.454,-1.0,-1.0,1.602168970516793,0.8867080343015764
1000,-1,0.99,-0.951,-0.156,2,0.2,1.0,0.454,-1.0,-1.0,1.6011049796704568,0.8849838185834072
1000,-1,0.99,-0.951,0.0,2,0.2,1.0,0.454,-1.0,-1.0,1.6020446575194338,0.8844390373861698
1000,-1,0.99,-0.951,0.156,2,0.2,1.0,0.454,-1.0,-1.0,1.6017290356655869,0.8827700839256138
1000,-1,0.99,-0.951,0.309,2,0.2,1.0,0.454,-1.0,-1.0,1.6016688922405027,0.8811066780059804
1000,-1,0.99,-0.951,0.454,2,0.2,1.0,0.454,-1.0,-1.0,1.60159858328227,0.8792274932673195
1000,-1,0.99,-0.951,0.588,2,0.2,1.0,0.454,-1.0,-1.0,1.6012281233349623,0.8769882177174381
1000,-1,0.99,-0.951,0.707,2,0.2,1.0,0.454,-1.0,-1.0,1.600801523853906,0.8746803458897835
1000,-1,0.99,-0.951,0.809,2,0.2,1.0,0.454,-1.0,-1.0,1.6006842715818497,0.8725838912015418
1000,-1,0.99,-0.951,0.891,2,0.2,1.0,0.454,-1.0,-1.0,1.598661034122998,0.8694457681366783
1000,-1,0.99,-0.951,0.951,2,0.2,1.0,0.454,-1.0,-1.0,1.5901879783830222,0.8610718854262941
1000,-1,0.99,-0.951,0.988,2,0.2,1.0,0.454,-1.0,-1.0,1.58995046012931,0.8590678173054674
1000,-1,0.99,-0.951,1.0,2,0.2,1.0,0.454,-1.0,-1.0,1.5899965498879376,0.8574661513328578
1000,-1,0.99,-0.891,-1.0,2,0.2,1.0,0.454,-1.0,-1.0,1.6072360090369564,0.8862488038597189
1000,-1,0.99,-0.891,-0.988,2,0.2,1.0,0.454,-1.0,-1.0,1.607233492467302,0.8877004433496934
1000,-1,0.99,-0.891,-0.951,2,0.2,1.0,0.454,-1.0,-1.0,1.6070991951550189,0.8888716593546918
1000,-1,0.99,-0.891,-0.891,2,0.2,1.0,0.454,-1.0,-1.0,1.6068206245306749,0.889625524157456
1000,-1,0.99,-0.891,-0.809,2,0.2,1.0,0.454,-1.0,-1.0,1.6064861387451466,0.89004273757411
1000,-1,0.99,-0.891,-0.707,2,0.2,1.0,0.454,-1.0,-1.0,1.6060104866513285,0.8900661098000886
1000,-1,0.99,-0.891,-0.588,2,0.2,1.0,0.454,-1.0,-1.0,1.6048611392628875,0.8892299081401229
1000,-1,0.99,-0.891,-0.454,2,0.2,1.0,0.454,-1.0,-1.0,1.6045180675323438,0.8886397910875714
1000,-1,0.99,-0.891,-0.309,2,0.2,1.0,0.454,-1.0,-1.0,1.6036171572807993,0.887308060205443
1000,-1,0.99,-0.891,-0.156,2,0.2,1.0,0.454,-1.0,-1.0,1.6025531664344634,0.8855838444872737
1000,-1,0.99,-0.891,0.0,2,0.2,1.0,0.454,-1.0,-1.0,1.6027465855225298,0.8845122315048283
1000,-1,0.99,-0.891,0.156,2,0.2,1.0,0.454,-1.0,-1.0,1.6018103960861374,0.8823638863839729
1000,-1,0.99,-0.891,0.309,2,0.2,1.0,0.454,-1.0,-1.0,1.6011737725872772,0.8802302487123411
1000,-1,0.99,-0.891,0.454,2,0.2,1.0,0.454,-1.0,-1.0,1.6005974435080665,0.8779761680629292
1000,-1,0.99,-0.891,0.588,2,0.2,1.0,0.454,-1.0,-1.0,1.5996465725952251,0.8752832553033087
1000,-1,0.99,-0.891,0.707,2,0.2,1.0,0.454,-1.0,-1.0,1.59877130516785,0.8726241047846527
1000,-1,0.99,-0.891,0.809,2,0.2,1.0,0.454,-1.0,-1.0,1.5977399197329403,0.869771365011562
1000,-1,0.99,-0.891,0.891,2,0.2,1.0,0.454,-1.0,-1.0,1.5971423864620378,0.8672805229119694
1000,-1,0.99,-0.891,0.951,2,0.2,1.0,0.454,-1.0,-1.0,1.588658641214569,0.8588999871987292
1000,-1,0.99,-0.891,0.988,2,0.2,1.0,0.454,-1.0,-1.0,1.5880152452067349,0.8565273055621854
1000,-1,0.99,-0.891,1.0,2,0.2,1.0,0.454,-1.0,-1.0,1.5878484366990484,0.8547437640137324
1000,-1,0.99,-0.809,-1.0,2,0.2,1.0,0.454,-1.0,-1.0,1.6085741201886752,0.8870688392616703
1000,-1,0.99,-0.809,-0.988,2,0.2,1.0,0.454,-1.0,-1.0,1.6085716036190207,0.8885204787516449
1000,-1,0.99,-0.809,-0.951,2,0.2,1.0,0.454,-1.0,-1.0,1.6084373063067374,0.8896916947566429
1000,-1,0.99,-0.809,-0.891,2,0.2,1.0,0.454,-1.0,-1.0,1.6079814035552786,0.890310526516555
1000,-1,0.99,-0.809,-0.809,2,0.2,1.0,0.454,-1.0,-1.0,1.607590016945817,0.89069499921084
1000,-1,0.99,-0.809,-0.707,2,0.2,1.0,0.454,-1.0,-1.0,1.6069316022300808,0.8905506124199538
1000,-1,0.99,-0.809,-0.588,2,0.2,1.0,0.454,-1.0,-1.0,1.6055646339449094,0.8895256430428853
1000,-1,0.99,-0.809,-0.454,2,0.2,1.0,0.454,-1.0,-1.0,1.6049321488949888,0.8886821214603693
1000,-1,0.99,-0.809,-0.309,2,0.2,1.0,0.454,-1.0,-1.0,1.603559622890229,0.8869716008902436
1000,-1,0.99,-0.809,-0.156,2,0.2,1.0,0.454,-1.0,-1.0,1.6023516293308744,0.8851300176457852
1000,-1,0.99,-0.809,0.0,2,0.2,1.0,0.454,-1.0,-1.0,1.600759844774044,0.8826817646064027
1000,-1,0.99,-0.809,0.156,2,0.2,1.0,0.454,-1.0,-1.0,1.5999126965434465,0.8806034443545163
1000,-1,0.99,-0.809,0.309,2,0.2,1.0,0.454,-1.0,-1.0,1.5989972789826894,0.8782814510481178
1000,-1,0.99,-0.809,0.454,2,0.2,1.0,0.454,-1.0,-1.0,1.5980695990679714,0.8757769338719398
1000,-1,0.99,-0.809,0.588,2,0.2,1.0,0.454,-1.0,-1.0,1.596284463958191,0.8724287941681337
1000,-1,0.99,-0.809,0.707,2,0.2,1.0,0.454,-1.0,-1.0,1.5950448754376827,0.8694160995642333
1000,-1,0.99,-0.809,0.809,2,0.2,1.0,0.454,-1.0,-1.0,1.5939515487273102,0.8665076231709427
1000,-1,0.99,-0.809,0.891,2,0.2,1.0,0.454,-1.0,-1.0,1.5930468499845611,0.8637709270630084
1000,-1,0.99,-0.809,0.951,2,0.2,1.0,0.454,-1.0,-1.0,1.5896383211705696,0.8591410911640164
1000,-1,0.99,-0.809,0.988,2,0.2,1.0,0.454,-1.0,-1.0,1.5892102538808606,0.8569521669404695
1000,-1,0.99,-0.809,1.0,2,0.2,1.0,0.454,-1.0,-1.0,1.589147005069656,0.8552621971463006
1000,-1,0.99,-0.707,-1.0,2,0.2,1.0,0.454,-1.0,-1.0,1.6117685256262249,0.8897728535642763
1000,-1,0.99,-0.707,-0.988,2,0.2,1.0,0.454,-1.0,-1.0,1.6116707398589,0.891140866258983
1000,-1,0.99,-0.707,-0.951,2,0.2,1.0,0.454,-1.0,-1.0,1.6113751067490554,0.8921939736163946
1000,-1,0.99,-0.707,-0.891,2,0.2,1.0,0.454,-1.0,-1.0,1.6111014036258848,0.8929349783822477
1000,-1,0.99,-0.707,-0.809,2,0.2,1.0,0.454,-1.0,-1.0,1.6108062434859587,0.8933799549996967
1000,-1,0.99,-0.707,-0.707,2,0.2,1.0,0.454,-1.0,-1.0,1.6101013208089212,0.8931998659775549
1000,-1,0.99,-0.707,-0.588,2,0.2,1.0,0.454,-1.0,-1.0,1.6088096642949263,0.892288377635555
1000,-1,0.99,-0.707,-0.454,2,0.2,1.0,0.454,-1.0,-1.0,1.6076069939328805,0.8910845854348168
1000,-1,0.99,-0.707,-0.309,2,0.2,1.0,0.454,-1.0,-1.0,1.6058411606510359,0.889147638744127
1000,-1,0.99,-0.707,-0.156,2,0.2,1.0,0.454,-1.0,-1.0,1.6038627946474473,0.8867001260561075
1000,-1,0.99,-0.707,0.0,2,0.2,1.0,0.454,-1.0,-1.0,1.6008034918985827,0.8831108280080363
1000,-1,0.99,-0.707,0.156,2,0.2,1.0,0.454,-1.0,-1.0,1.6017506727849424,0.8823814783151613
1000,-1,0.99,-0.707,0.309,2,0.2,1.0,0.454,-1.0,-1.0,1.600416588679611,0.8797188056163732
1000,-1,0.99,-0.707,0.454,2,0.2,1.0,0.454,-1.0,-1.0,1.599177442131163,0.8770112321860323
1000,-1,0.99,-0.707,0.588,2,0.2,1.0,0.454,-1.0,-1.0,1.59801362388575,0.8741950631759304
1000,-1,0.99,-0.707,0.707,2,0.2,1.0,0.454,-1.0,-1.0,1.5968369813734402,0.8712542797100234
1000,-1,0.99,-0.707,0.809,2,0.2,1.0,0.454,-1.0,-1.0,1.5956788273767835,0.8683683650181353
1000,-1,0.99,-0.707,0.891,2,0.2,1.0,0.454,-1.0,-1.0,1.5915638109858332,0.8632717396021137
1000,-1,0.99,-0.707,0.951,2,0.2,1.0,0.454,-1.0,-1.0,1.5912947381590978,0.8611484815568581
1000,-1,0.99,-0.707,0.988,2,0.2,1.0,0.454,-1.0,-1.0,1.5906838632176818,0.858829139866858
1000,-1,0.99,-0.707,1.0,2,0.2,1.0,0.454,-1.0,-1.0,1.590750215536881,0.8572415121914552
1000,-1,0.99,-0.588,-1.0,2,0.2,1.0,0.454,-1.0,-1.0,1.6192920603116685,0.8958789529066662
1000,-1,0.99,-0.588,-0.988,2,0.2,1.0,0.454,-1.0,-1.0,1.6190484677224517,0.8971470027167224
1000,-1,0.99,-0.588,-0.951,2,0.2,1.0,0.454,-1.0,-1.0,1.618320137511801,0.8977211462426965
1000,-1,0.99,-0.588,-0.891,2,0.2,1.0,0.454,-1.0,-1.0,1.6176101767027833,0.8981613073750246
1000,-1,0.99,-0.588,-0.809,2,0.2,1.0,0.454,-1.0,-1.0,1.6163734954019267,0.8979433092400632
1000,-1,0.99,-0.588,-0.707,2,0.2,1.0,0.454,-1.0,-1.0,1.615201117372166,0.8974987911829362
1000,-1,0.99,-0.588,-0.588,2,0.2,1.0,0.454,-1.0,-1.0,1.6134450339918662,0.8962583264171085
1000,-1,0.99,-0.588,-0.454,2,0.2,1.0,0.454,-1.0,-1.0,1.6116773527282686,0.8947194533717926
1000,-1,0.99,-0.588,-0.309,2,0.2,1.0,0.454,-1.0,-1.0,1.610286701328332,0.8931448854315651
1000,-1,0.99,-0.588,-0.156,2,0.2,1.0,0.454,-1.0,-1.0,1.608597001524459,0.891036524968115
1000,-1,0.99,-0.588,0.0,2,0.2,1.0,0.454,-1.0,-1.0,1.6066835676168465,0.8884784857274461
1000,-1,0.99,-0.588,0.156,2,0.2,1.0,0.454,-1.0,-1.0,1.6051941399086949,0.8860653603012703
1000,-1,0.99,-0.588,0.309,2,0.2,1.0,0.454,-1.0,-1.0,1.6035531792400557,0.8832405237096105
1000,-1,0.99,-0.588,0.454,2,0.2,1.0,0.454,-1.0,-1.0,1.6022626133387798,0.8806194391947268
