iteration,startmove,response,score
1,-0.156,0.309,1.3025583677668386
1,0.0,0.309,1.3021038360862032
1,0.156,0.309,1.2975664913803517
1,0.309,0.309,1.3016856758549682
1,0.454,0.309,1.3030616084005995
1,0.588,0.309,1.325657445556205
1,0.707,0.309,1.316442633313206
1,0.809,0.309,1.3156090005545802
1,0.891,0.309,1.3053975566976994
1,0.951,0.309,1.3122012454331968
1,0.988,0.309,1.302542413080808
1,1.0,0.309,1.319981716656121
1,-1.0,0.454,1.3119370616771144
1,-0.988,0.454,1.2896863392342013
1,-0.951,0.454,1.3153925505908572
1,-0.891,0.454,1.2984967807092815
1,-0.809,0.454,1.3011304728402222
1,-0.707,0.454,1.2927531067520657
1,-0.588,0.454,1.3044566421730568
1,-0.454,0.454,1.2875699578121573
1,-0.309,0.454,1.314042406022017
1,-0.156,0.454,1.2936026877445053
1,0.0,0.454,1.303481605801297
1,0.156,0.454,1.304879444993494
1,0.309,0.454,1.308893639443991
1,0.454,0.454,1.3002142697454322
1,0.588,0.454,1.332250118247525
1,0.707,0.454,1.3209566581106065
1,0.809,0.454,1.319443611463138
1,0.891,0.454,1.3171168133550808
1,0.951,0.454,1.3192826849782369
1,0.988,0.454,1.3241219556883121
1,1.0,0.454,1.3053004631700804
1,-1.0,0.588,1.2885114884180295
1,-0.988,0.588,1.3145352830472126
1,-0.951,0.588,1.2905579516954877
1,-0.891,0.588,1.2928822850486577
1,-0.809,0.588,1.3020082788535163
1,-0.707,0.588,1.2944298629662476
1,-0.588,0.588,1.2955130387882108
1,-0.454,0.588,1.3048169446506823
1,-0.309,0.588,1.2977669944662396
1,-0.156,0.588,1.3133006103359628
1,0.0,0.588,1.3143501252094034
1,0.156,0.588,1.2933978137871285
1,0.309,0.588,1.3336980173818322
1,0.454,0.588,1.3093908644413046
1,0.588,0.588,1.3260076404522276
1,0.707,0.588,1.3281025668902025
1,0.809,0.588,1.3204293417970179
1,0.891,0.588,1.3284620022247264
1,0.951,0.588,1.30900597358564
1,0.988,0.588,1.3204350507094578
1,1.0,0.588,1.333602107909004
1,-1.0,0.707,1.2892278084149331
1,-0.988,0.707,1.285394905640649
1,-0.951,0.707,1.319080119210788
1,-0.891,0.707,1.3074958616714567
1,-0.809,0.707,1.296463247241991
1,-0.707,0.707,1.3046415462750733
1,-0.588,0.707,1.3096904992822893
1,-0.454,0.707,1.2771744515201717
1,-0.309,0.707,1.292903316979127
1,-0.156,0.707,1.289647921598546
1,0.0,0.707,1.2991901228719924
1,0.156,0.707,1.3022892959467431
1,0.309,0.707,1.3140273183590598
1,0.454,0.707,1.3186424384517712
1,0.588,0.707,1.3205720620919872
1,0.707,0.707,1.3118676175927413
1,0.809,0.707,1.3161472380684525
1,0.891,0.707,1.3200908305397294
1,0.951,0.707,1.3137588897361416
1,0.988,0.707,1.3130286739563257
1,1.0,0.707,1.3211185446565192
1,-1.0,0.809,1.2941929580540985
1,-0.988,0.809,1.299334477580963
1,-0.951,0.809,1.2858660757313818
1,-0.891,0.809,1.2669317410455652
1,-0.809,0.809,1.3087560825924822
1,-0.707,0.809,1.2935593473131572
1,-0.588,0.809,1.2915327164288504
1,-0.454,0.809,1.319331394908776
1,-0.309,0.809,1.2987448546386928
1,-0.156,0.809,1.3040526586603443
1,0.0,0.809,1.3052730640708528
1,0.156,0.809,1.3165978962550269
1,0.309,0.809,1.3090451867740687
1,0.454,0.809,1.326939615744008
1,0.588,0.809,1.3126937592466632
1,0.707,0.809,1.3339653679570502
1,0.809,0.809,1.3217512206881443
1,0.891,0.809,1.322268166124226
1,0.951,0.809,1.3252200123420992
1,0.988,0.809,1.321050586309015
1,1.0,0.809,1.332972384000159
1,-1.0,0.891,1.2804711583123216
1,-0.988,0.891,1.3010766088091739
1,-0.951,0.891,1.2864159211763444
1,-0.891,0.891,1.3121640142985713
1,-0.809,0.891,1.3069425832082473
1,-0.707,0.891,1.2899641946574185
1,-0.588,0.891,1.3039567020936818
1,-0.454,0.891,1.29743397765671
1,-0.309,0.891,1.273518923996412
1,-0.156,0.891,1.2737158046578863
1,0.0,0.891,1.2915716107201767
1,0.156,0.891,1.3037109520425996
1,0.309,0.891,1.3029753850907722
1,0.454,0.891,1.3064776024731812
1,0.588,0.891,1.3235998954936217
1,0.707,0.891,1.3221575445172569
1,0.809,0.891,1.327897596062162
1,0.891,0.891,1.3270663605362252
1,0.951,0.891,1.326211192214039
1,0.988,0.891,1.3356541023741841
1,1.0,0.891,1.3229898458077278
1,-1.0,0.951,1.3021328432412362
1,-0.988,0.951,1.2788384625211466
1,-0.951,0.951,1.2957639611999794
1,-0.891,0.951,1.3071594538498696
1,-0.809,0.951,1.2849647308691796
1,-0.707,0.951,1.2857318996786724
1,-0.588,0.951,1.2858884266776562
1,-0.454,0.951,1.2992328065603838
1,-0.309,0.951,1.2919483740834015
1,-0.156,0.951,1.2893430365022922
1,0.0,0.951,1.2877185864301812
1,0.156,0.951,1.2859702651705105
1,0.309,0.951,1.303992353599409
1,0.454,0.951,1.3280433402630432
1,0.588,0.951,1.3292452411954947
1,0.707,0.951,1.3306501635347008
1,0.809,0.951,1.3320442172976263
1,0.891,0.951,1.3147708084533907
1,0.951,0.951,1.3373854534070024
1,0.988,0.951,1.3321543398912294
1,1.0,0.951,1.3335847559139544
1,-1.0,0.988,1.28282306375577
1,-0.988,0.988,1.282288037043375
1,-0.951,0.988,1.2748832204130622
1,-0.891,0.988,1.2763157644823715
1,-0.809,0.988,1.3021663394928777
1,-0.707,0.988,1.2866532887504765
1,-0.588,0.988,1.281226811666689
1,-0.454,0.988,1.2815125934070073
1,-0.309,0.988,1.2763798052833513
1,-0.156,0.988,1.3037522208371806
1,0.0,0.988,1.293670448709413
1,0.156,0.988,1.3121623135745129
1,0.309,0.988,1.313879277829472
1,0.454,0.988,1.3307810894138945
1,0.588,0.988,1.3184836255751597
1,0.707,0.988,1.345275851595844
1,0.809,0.988,1.3189089311124829
1,0.891,0.988,1.314845139702488
1,0.951,0.988,1.3173274018847505
1,0.988,0.988,1.3323053492227612
1,1.0,0.988,1.3150599925842767
1,-1.0,1.0,1.2754905371616112
1,-0.988,1.0,1.2679881344840394
1,-0.951,1.0,1.2845821750362025
1,-0.891,1.0,1.302307077287353
1,-0.809,1.0,1.2863275751288206
1,-0.707,1.0,1.28683488282192
1,-0.588,1.0,1.2861065411110804
1,-0.454,1.0,1.289956696323721
1,-0.309,1.0,1.2975428354986662
1,-0.156,1.0,1.2932871922351856
1,0.0,1.0,1.3108698475342644
1,0.156,1.0,1.2926450366569373
1,0.309,1.0,1.304908381226201
1,0.454,1.0,1.3129955056165081
1,0.588,1.0,1.3259674923384461
1,0.707,1.0,1.325544674616425
1,0.809,1.0,1.323194450687274
1,0.891,1.0,1.3286050493423252
1,0.951,1.0,1.3234516821169136
1,0.988,1.0,1.3250984742582141
1,1.0,1.0,1.32040445746259
2,-1.0,-1.0,1.0658613603018505
2,-0.988,-1.0,1.0457893640388547
2,-0.951,-1.0,1.036498063520586
2,-0.891,-1.0,1.0540006648939961
2,-0.809,-1.0,1.0375054545718412
2,-0.707,-1.0,1.0458941547815592
2,-0.588,-1.0,1.0502136097465073
2,-0.454,-1.0,1.0515180848389645
2,-0.309,-1.0,1.0274652706431655
2,-0.156,-1.0,1.0325459006514497
2,0.0,-1.0,1.0337403058011534
2,0.156,-1.0,1.0309227303969606
2,0.309,-1.0,1.0176269007710552
2,0.454,-1.0,1.0195140587076852
2,0.588,-1.0,1.0102455409087798
2,0.707,-1.0,0.9892539933347464
2,0.809,-1.0,1.0283637000270462
2,0.891,-1.0,1.0145785065295503
2,0.951,-1.0,1.0165556559455395
2,0.988,-1.0,1.0225292305341331
2,1.0,-1.0,1.0122774052315482
2,-1.0,-0.988,1.0578615068751873
2,-0.988,-0.988,1.0503150734300937
2,-0.951,-0.988,1.0485501831406796
2,-0.891,-0.988,1.041235124611997
2,-0.809,-0.988,1.0637131028546596
2,-0.707,-0.988,1.0527264074018148
2,-0.588,-0.988,1.0543676168307665
2,-0.454,-0.988,1.0397895983467105
2,-0.309,-0.988,1.0526879491813634
2,-0.156,-0.988,1.0335276249718361
2,0.0,-0.988,1.014701450796767
2,0.156,-0.988,1.0451478756498775
2,0.309,-0.988,1.0123503037165889
2,0.454,-0.988,1.0260398754328437
2,0.588,-0.988,0.9997662681586587
2,0.707,-0.988,1.0091488694956214
2,0.809,-0.988,1.00933472796283
2,0.891,-0.988,1.0336171448556126
2,0.951,-0.988,1.005428735195475
2,0.988,-0.988,1.0294477136629019
2,1.0,-0.988,1.0219311735273462
2,-1.0,-0.951,1.0385156493981058
2,-0.988,-0.951,1.0508297873222405
2,-0.951,-0.951,1.0522839367173566
2,-0.891,-0.951,1.0675241696585402
2,-0.809,-0.951,1.043686322659022
2,-0.707,-0.951,1.0544164847992368
2,-0.588,-0.951,1.0539067724017455
2,-0.454,-0.951,1.0580667315881203
2,-0.309,-0.951,1.0386387399583736
2,-0.156,-0.951,1.0294044866228178
2,0.0,-0.951,1.0385365936189956
2,0.156,-0.951,1.040119329877375
2,0.309,-0.951,1.0151372496507267
2,0.454,-0.951,1.0111054830660793
2,0.588,-0.951,1.0076846057213813
2,0.707,-0.951,1.0057152729869798
2,0.809,-0.951,1.0165982438884704
2,0.891,-0.951,1.009952434806069
2,0.951,-0.951,1.0147304596597662
2,0.988,-0.951,1.0284856026668636
2,1.0,-0.951,1.0371650315797591
2,-1.0,-0.891,1.04970285712687
2,-0.988,-0.891,1.055613672059898
2,-0.951,-0.891,1.0400194836871361
2,-0.891,-0.891,1.0703643020619285
2,-0.809,-0.891,1.0435862742599724
2,-0.707,-0.891,1.0346822319138649
2,-0.588,-0.891,1.0556902397230077
2,-0.454,-0.891,1.0605563509103462
2,-0.309,-0.891,1.050635302018215
2,-0.156,-0.891,1.0612644159013196
2,0.0,-0.891,1.043977508975977
2,0.156,-0.891,1.0462902908218554
2,0.309,-0.891,1.0212968458287086
2,0.454,-0.891,1.0030208353075452
2,0.588,-0.891,1.0067060195770947
2,0.707,-0.891,1.013514476960151
2,0.809,-0.891,1.0227756886323802
2,0.891,-0.891,1.026669442110721
2,0.951,-0.891,1.021520155416153
2,0.988,-0.891,1.0141881168685791
2,1.0,-0.891,1.0231123917420595
2,-1.0,-0.809,1.0536249179539183
2,-0.988,-0.809,1.0461249567328477
2,-0.951,-0.809,1.0598006015034827
2,-0.891,-0.809,1.037219162801506
2,-0.809,-0.809,1.062030087491273
2,-0.707,-0.809,1.0410575312653272
2,-0.588,-0.809,1.0510005446240187
2,-0.454,-0.809,1.0569494159865191
2,-0.309,-0.809,1.0378954546287027
2,-0.156,-0.809,1.0332104575607601
2,0.0,-0.809,1.034295764238928
2,0.156,-0.809,1.0441085038469247
2,0.309,-0.809,1.0151979241609623
2,0.454,-0.809,1.0422915804145885
2,0.588,-0.809,1.0073811777731034
2,0.707,-0.809,1.0151211139067438
2,0.809,-0.809,1.0135033998272789
2,0.891,-0.809,1.024267414438317
2,0.951,-0.809,1.020754070830155
2,0.988,-0.809,1.0196353324169654
2,1.0,-0.809,1.0320482678155645
2,-1.0,-0.707,1.0504012339810112
2,-0.988,-0.707,1.064792753633302
2,-0.951,-0.707,1.0526252578435242
2,-0.891,-0.707,1.0415371937990994
2,-0.809,-0.707,1.054932498333164
2,-0.707,-0.707,1.0486821487945315
2,-0.588,-0.707,1.0326047566480525
2,-0.454,-0.707,1.0372633788023995
2,-0.309,-0.707,1.0390296521415991
2,-0.156,-0.707,1.041834986660127
2,0.0,-0.707,1.0365787419069001
2,0.156,-0.707,1.0450486995723074
2,0.309,-0.707,1.0240732501458223
2,0.454,-0.707,1.0382410163248756
2,0.588,-0.707,1.0023871126024204
2,0.707,-0.707,1.0128376813410573
2,0.809,-0.707,1.0249138291727984
2,0.891,-0.707,1.0009623593522026
2,0.951,-0.707,1.0491349432230066
2,0.988,-0.707,1.0207915615410337
2,1.0,-0.707,1.0181388965809006
2,-1.0,-0.588,1.0470106405921373
2,-0.988,-0.588,1.0402530891200203
2,-0.951,-0.588,1.0285301253254635
2,-0.891,-0.588,1.0523396610977411
2,-0.809,-0.588,1.061641673885274
2,-0.707,-0.588,1.0461991573376306
2,-0.588,-0.588,1.0469168864114833
2,-0.454,-0.588,1.04859033444358
2,-0.309,-0.588,1.04696778869464
2,-0.156,-0.588,1.0378093338614967
2,0.0,-0.588,1.0451681975420897
2,0.156,-0.588,1.0423630921711502
2,0.309,-0.588,1.0300159898551209
2,0.454,-0.588,1.0234685350354735
2,0.588,-0.588,1.0169331892545617
2,0.707,-0.588,1.0238567129498668
2,0.809,-0.588,1.0291649425752056
2,0.891,-0.588,1.0338211734198173
2,0.951,-0.588,1.0178116163061328
2,0.988,-0.588,1.0171440985334277
2,1.0,-0.588,1.0162341194901274
2,-1.0,-0.454,1.0261244400776555
2,-0.988,-0.454,1.0429852042293137
2,-0.951,-0.454,1.041418711792927
2,-0.891,-0.454,1.0417469606586627
2,-0.809,-0.454,1.0560900287574806
2,-0.707,-0.454,1.038516152295937
2,-0.588,-0.454,1.0479102189074243
2,-0.454,-0.454,1.0266214629508437
2,-0.309,-0.454,1.039542950797888
2,-0.156,-0.454,1.0185990369833617
2,0.0,-0.454,1.0380781222289088
2,0.156,-0.454,1.0260611297091382
2,0.309,-0.454,1.0181441392624855
2,0.454,-0.454,1.0344632757633714
2,0.588,-0.454,1.0272516711371726
2,0.707,-0.454,1.01550021656661
2,0.809,-0.454,1.0338071106916686
2,0.891,-0.454,1.0179528741527648
2,0.951,-0.454,1.0136808498370533
2,0.988,-0.454,1.0260148154472275
2,1.0,-0.454,1.0216013500281305
2,-1.0,-0.309,1.0396802827998521
2,-0.988,-0.309,1.015319378001672
2,-0.951,-0.309,1.032104636584313
2,-0.891,-0.309,1.0288116247513122
2,-0.809,-0.309,1.0606318870174627
2,-0.707,-0.309,1.0365051822400069
2,-0.588,-0.309,1.027442547430672
2,-0.454,-0.309,1.0472290473302925
2,-0.309,-0.309,1.0342849830990346
2,-0.156,-0.309,1.0413525627476505
2,0.0,-0.309,1.040276523566753
2,0.156,-0.309,1.0288026368423755
2,0.309,-0.309,1.038719266535446
2,0.454,-0.309,1.0210030496931082
2,0.588,-0.309,1.0310209255913825
2,0.707,-0.309,1.0248324853103838
2,0.809,-0.309,1.0241697096777576
2,0.891,-0.309,1.0313226219468283
2,0.951,-0.309,1.0314261434424787
2,0.988,-0.309,1.032400030283002
2,1.0,-0.309,1.024080788032389
2,-1.0,-0.156,1.0468650831074864
2,-0.988,-0.156,1.0358070580340695
2,-0.951,-0.156,1.0316337485888747
2,-0.891,-0.156,1.0381649643651287
2,-0.809,-0.156,1.0478044380044065
2,-0.707,-0.156,1.0461266057808285
2,-0.588,-0.156,1.0338065686161027
2,-0.454,-0.156,1.048116765844305
2,-0.309,-0.156,1.0348943614894286
2,-0.156,-0.156,1.0409967067971153
2,0.0,-0.156,1.049214239979635
2,0.156,-0.156,1.0339287857310622
2,0.309,-0.156,1.0365648523650726
2,0.454,-0.156,1.0490688216816035
2,0.588,-0.156,1.0293442765405563
2,0.707,-0.156,1.0211699092843034
2,0.809,-0.156,1.0374116462414242
2,0.891,-0.156,1.0317005576679175
2,0.951,-0.156,1.0229226759330863
2,0.988,-0.156,1.0269535200748745
2,1.0,-0.156,1.025121249641767
2,-1.0,0.0,1.0373728999215275
2,-0.988,0.0,1.0385911594667347
2,-0.951,0.0,1.02411899126461
2,-0.891,0.0,1.0254954330990138
2,-0.809,0.0,1.0156974382519828
2,-0.707,0.0,1.0490412201515276
2,-0.588,0.0,1.0388196611906981
2,-0.454,0.0,1.04207836537517
2,-0.309,0.0,1.0302843732170288
2,-0.156,0.0,1.036360089219761
2,0.0,0.0,1.027626620759386
2,0.156,0.0,1.0357817225150607
2,0.309,0.0,1.0321288808688314
2,0.454,0.0,1.030715813705657
2,0.588,0.0,1.0358353479038367
2,0.707,0.0,1.038340987229638
2,0.809,0.0,1.0384928564392744
2,0.891,0.0,1.040588407518206
2,0.951,0.0,1.0407350936365647
2,0.988,0.0,1.023510316634438
2,1.0,0.0,1.015030770385723
2,-1.0,0.156,1.0395853889668754
2,-0.988,0.156,1.0054711607697095
2,-0.951,0.156,1.0365692993486804
2,-0.891,0.156,1.043648355025248
2,-0.809,0.156,1.0318680255062556
2,-0.707,0.156,1.0427600547424691
2,-0.588,0.156,1.0450012287720223
2,-0.454,0.156,1.023125606082098
2,-0.309,0.156,1.0541806884152314
2,-0.156,0.156,1.040103882846105
2,0.0,0.156,1.036225011503379
2,0.156,0.156,1.026886712108209
2,0.309,0.156,1.0317225193050135
2,0.454,0.156,1.0321240197038732
2,0.588,0.156,1.039121793350247
2,0.707,0.156,1.0481659919776523
2,0.809,0.156,1.0247081354368255
2,0.891,0.156,1.039452802342637
2,0.951,0.156,1.020783936424635
2,0.988,0.156,1.0406590990927347
2,1.0,0.156,1.0481665762993415
2,-1.0,0.309,1.0476112303561076
2,-0.988,0.309,1.0212762587254383
2,-0.951,0.309,1.0311154676253722
2,-0.891,0.309,1.0240301409968124
2,-0.809,0.309,1.026260509420522
2,-0.707,0.309,1.0470863477577248
2,-0.588,0.309,1.040766545322851
2,-0.454,0.309,1.0381165487203414
2,-0.309,0.309,1.0110730309280518
2,-0.156,0.309,1.0463366651222683
2,0.0,0.309,1.0258374051799897
2,0.156,0.309,1.0479231081716631
2,0.309,0.309,1.0368638452225198
2,0.454,0.309,1.0541953150967385
2,0.588,0.309,1.0275660286238257
2,0.707,0.309,1.0457926758995106
2,0.809,0.309,1.0369313059503904
2,0.891,0.309,1.0365855310543213
2,0.951,0.309,1.0331968487231091
2,0.988,0.309,1.0370397113618917
2,1.0,0.309,1.0473852652722135
2,-1.0,0.454,1.0264368001946205
2,-0.988,0.454,1.0436291152208494
2,-0.951,0.454,1.0238160129283607
2,-0.891,0.454,1.0167586262539716
2,-0.809,0.454,1.0371953856290912
2,-0.707,0.454,1.030992424892565
2,-0.588,0.454,1.0320514727172485
2,-0.454,0.454,1.0270611852739597
2,-0.309,0.454,1.019001579236177
2,-0.156,0.454,1.0328762897025412
2,0.0,0.454,1.0264697629820057
2,0.156,0.454,1.0209687585569813
2,0.309,0.454,1.0383494375408697
2,0.454,0.454,1.049753439610124
2,0.588,0.454,1.0445524112988291
2,0.707,0.454,1.0437663445026844
2,0.809,0.454,1.0388049262420784
2,0.891,0.454,1.0416077274820026
2,0.951,0.454,1.0336319147208544
2,0.988,0.454,1.0425617838693126
2,1.0,0.454,1.0271350943445692
2,-1.0,0.588,1.0201736518183078
2,-0.988,0.588,1.0344882559163824
2,-0.951,0.588,1.0218047494819953
2,-0.891,0.588,1.0141131793768146
2,-0.809,0.588,1.0192860742851464
2,-0.707,0.588,1.0273065681825655
2,-0.588,0.588,1.0235166688612727
2,-0.454,0.588,1.0335439121047958
2,-0.309,0.588,1.0457716043766005
2,-0.156,0.588,1.0434551896874082
2,0.0,0.588,1.0247015954643486
2,0.156,0.588,1.0514195348598514
2,0.309,0.588,1.0468542149438027
2,0.454,0.588,1.0508713952109296
2,0.588,0.588,1.0495924447168448
2,0.707,0.588,1.036221391536824
2,0.809,0.588,1.061639127431412
2,0.891,0.588,1.0510625801588416
2,0.951,0.588,1.0502773681912088
2,0.988,0.588,1.0525002961025833
2,1.0,0.588,1.038006217264671
2,-1.0,0.707,1.0201873959445529
2,-0.988,0.707,1.0189920658430993
2,-0.951,0.707,1.0269932598054932
2,-0.891,0.707,1.0360505131321758
2,-0.809,0.707,1.019547365471077
2,-0.707,0.707,1.0077994714667549
2,-0.588,0.707,1.0221869707024478
2,-0.454,0.707,1.023237492936324
2,-0.309,0.707,1.0272385521563119
2,-0.156,0.707,1.037025667620513
2,0.0,0.707,1.0137251066795376
2,0.156,0.707,1.0330808858928813
2,0.309,0.707,1.0464774307853602
2,0.454,0.707,1.04227811842688
2,0.588,0.707,1.0500526579681786
2,0.707,0.707,1.0472520609730458
2,0.809,0.707,1.0495455479485458
2,0.891,0.707,1.0602323613219935
2,0.951,0.707,1.0557937210936164
2,0.988,0.707,1.0499114482826006
2,1.0,0.707,1.0458811765922822
2,-1.0,0.809,1.039590817918193
2,-0.988,0.809,1.0487989536422901
2,-0.951,0.809,1.0420789913977413
2,-0.891,0.809,1.0279245598962057
2,-0.809,0.809,1.0154523503551567
2,-0.707,0.809,1.0385941146093114
2,-0.588,0.809,1.0393285994775558
2,-0.454,0.809,1.0321429423530069
2,-0.309,0.809,1.0388747557820004
2,-0.156,0.809,1.0335881061127568
2,0.0,0.809,1.0339685088845367
2,0.156,0.809,1.0421058356182997
2,0.309,0.809,1.0320439659203067
2,0.454,0.809,1.0501019177679056
2,0.588,0.809,1.04782893190247
2,0.707,0.809,1.0374497038849009
2,0.809,0.809,1.0614565084713465
2,0.891,0.809,1.0661932903969211
2,0.951,0.809,1.048725585874194
2,0.988,0.809,1.04376607910547
2,1.0,0.809,1.0436039105964015
2,-1.0,0.891,1.0106747455532488
2,-0.988,0.891,1.0225378946030523
2,-0.951,0.891,1.0314607478525066
2,-0.891,0.891,1.0331341024428995
2,-0.809,0.891,1.0251485007100978
2,-0.707,0.891,1.0421035984023335
2,-0.588,0.891,1.0288958168196334
2,-0.454,0.891,1.0207091011733411
2,-0.309,0.891,1.029861878679202
2,-0.156,0.891,1.0274437553388467
2,0.0,0.891,1.0298070454633501
2,0.156,0.891,1.0421833967200136
2,0.309,0.891,1.0331864001315287
2,0.454,0.891,1.044542585996903
2,0.588,0.891,1.0533076997304966
2,0.707,0.891,1.0481123698660215
2,0.809,0.891,1.0510434530127746
2,0.891,0.891,1.0611118130693007
2,0.951,0.891,1.0388718853820673
2,0.988,0.891,1.0523737495391206
2,1.0,0.891,1.0605845058176506
2,-1.0,0.951,1.0220205996284524
2,-0.988,0.951,1.0037569230631755
2,-0.951,0.951,1.0356092148563376
2,-0.891,0.951,1.0255409896669458
2,-0.809,0.951,1.0314929772079553
2,-0.707,0.951,1.0249142358301464
2,-0.588,0.951,1.021954419968183
2,-0.454,0.951,1.0187008422799093
2,-0.309,0.951,1.0119971621909736
2,-0.156,0.951,1.032524842773424
2,0.0,0.951,1.0257776063934851
2,0.156,0.951,1.018352126154872
2,0.309,0.951,1.0498110641453586
2,0.454,0.951,1.0261737636352264
2,0.588,0.951,1.069134086284703
2,0.707,0.951,1.0657800732052602
2,0.809,0.951,1.0532870907555447
2,0.891,0.951,1.0479813912664928
2,0.951,0.951,1.0429340685665103
2,0.988,0.951,1.0737256949664862
2,1.0,0.951,1.0749269812320226
2,-1.0,0.988,1.0200542605513871
2,-0.988,0.988,1.0108221515222777
2,-0.951,0.988,1.0220037584047907
2,-0.891,0.988,1.0208663213845353
2,-0.809,0.988,1.0382212207327706
2,-0.707,0.988,1.0032036484247577
2,-0.588,0.988,1.0075357610949376
2,-0.454,0.988,1.0226942953836948
2,-0.309,0.988,1.0368466998491157
2,-0.156,0.988,1.0086464975019616
2,0.0,0.988,1.0167627307597904
2,0.156,0.988,1.0212544001610702
2,0.309,0.988,1.0401000174744806
2,0.454,0.988,1.0201843914161297
2,0.588,0.988,1.0407449036331557
2,0.707,0.988,1.0716067885723084
2,0.809,0.988,1.0624383315500772
2,0.891,0.988,1.0535461252804865
2,0.951,0.988,1.051769394213061
2,0.988,0.988,1.053868235609915
2,1.0,0.988,1.0472027737284875
2,-1.0,1.0,1.0341221231559468
2,-0.988,1.0,1.021356510201119
2,-0.951,1.0,1.0197204680492522
2,-0.891,1.0,1.0180621708306954
2,-0.809,1.0,1.0244842864134989
2,-0.707,1.0,1.0167072886813102
2,-0.588,1.0,1.016031754010153
2,-0.454,1.0,1.01130950609659
2,-0.309,1.0,1.012624545826589
2,-0.156,1.0,1.028652924842943
2,0.0,1.0,1.023515337852683
2,0.156,1.0,1.0157562781836433
2,0.309,1.0,1.0395559816876008
2,0.454,1.0,1.0258174225264511
2,0.588,1.0,1.0575811356692
2,0.707,1.0,1.0463813602082952
2,0.809,1.0,1.0278243724041431
2,0.891,1.0,1.0301154765360203
2,0.951,1.0,1.0424746997460408
2,0.988,1.0,1.0701401690608825
2,1.0,1.0,1.0504403943471754
3,-1.0,-1.0,1.111427902608337
3,-0.988,-1.0,1.0982456527777322
3,-0.951,-1.0,1.105340072215406
3,-0.891,-1.0,1.0863686213428212
3,-0.809,-1.0,1.0954685211449795
3,-0.707,-1.0,1.0992718452234904
3,-0.588,-1.0,1.0934364450683207
3,-0.454,-1.0,1.0952469332098158
3,-0.309,-1.0,1.1034935046782626
3,-0.156,-1.0,1.1075968787854413
3,0.0,-1.0,1.0780485583500807
3,0.156,-1.0,1.0810915939329253
3,0.309,-1.0,1.073220721798636
3,0.454,-1.0,1.0791121858038903
3,0.588,-1.0,1.0619019857884047
3,0.707,-1.0,1.0553038751276165
3,0.809,-1.0,1.0651659920997225
3,0.891,-1.0,1.047747986217803
3,0.951,-1.0,1.0598578824029707
3,0.988,-1.0,1.0610671538699643
3,1.0,-1.0,1.0679347264841854
3,-1.0,-0.988,1.098984664883176
3,-0.988,-0.988,1.0986958660860693
3,-0.951,-0.988,1.0829305394589601
3,-0.891,-0.988,1.1040776340471847
3,-0.809,-0.988,1.1073180541419771
3,-0.707,-0.988,1.106664519278492
3,-0.588,-0.988,1.0849008051108606
3,-0.454,-0.988,1.0948576630613656
3,-0.309,-0.988,1.0837166192113121
3,-0.156,-0.988,1.0932441104901247
3,0.0,-0.988,1.0646986998979215
3,0.156,-0.988,1.0872351247782062
3,0.309,-0.988,1.058843500113442
3,0.454,-0.988,1.0716615999233658
3,0.588,-0.988,1.0558791135294188
3,0.707,-0.988,1.0408553125891316
3,0.809,-0.988,1.0662184684244633
3,0.891,-0.988,1.0654404571923801
3,0.951,-0.988,1.0728203712193884
3,0.988,-0.988,1.0640466495755772
3,1.0,-0.988,1.0676875043674374
3,-1.0,-0.951,1.0933546856527814
3,-0.988,-0.951,1.0938379607497235
3,-0.951,-0.951,1.1026834498652411
3,-0.891,-0.951,1.1004608848939526
3,-0.809,-0.951,1.1061580405880314
3,-0.707,-0.951,1.110040732036103
3,-0.588,-0.951,1.1040843498747672
3,-0.454,-0.951,1.0836071544120913
3,-0.309,-0.951,1.1183093406326603
3,-0.156,-0.951,1.0928581358098854
3,0.0,-0.951,1.0826864730196963
3,0.156,-0.951,1.0810150670694045
3,0.309,-0.951,1.0775089553591972
3,0.454,-0.951,1.065699917762926
3,0.588,-0.951,1.0759471953116666
3,0.707,-0.951,1.0688284797305787
3,0.809,-0.951,1.0777475951737512
3,0.891,-0.951,1.0668281000232869
3,0.951,-0.951,1.0784806897986243
3,0.988,-0.951,1.0670082366833689
3,1.0,-0.951,1.0637074004478262
3,-1.0,-0.891,1.0933036112376942
3,-0.988,-0.891,1.089530491966773
3,-0.951,-0.891,1.0900307073135298
3,-0.891,-0.891,1.097375259905442
3,-0.809,-0.891,1.0885250864112839
3,-0.707,-0.891,1.0936729814989268
3,-0.588,-0.891,1.1019101489281709
3,-0.454,-0.891,1.1026868561129084
3,-0.309,-0.891,1.1084474217837677
3,-0.156,-0.891,1.0903955776552938
3,0.0,-0.891,1.0812414947445401
3,0.156,-0.891,1.0677740218891079
3,0.309,-0.891,1.0695094333200652
3,0.454,-0.891,1.0963862637893356
3,0.588,-0.891,1.0680003988152043
3,0.707,-0.891,1.069871039515817
3,0.809,-0.891,1.0644723565541825
3,0.891,-0.891,1.071661271678137
3,0.951,-0.891,1.0661269802240445
3,0.988,-0.891,1.0436704795571967
3,1.0,-0.891,1.0715807810849138
3,-1.0,-0.809,1.1037836766374043
3,-0.988,-0.809,1.0939770486271598
3,-0.951,-0.809,1.0964924082291485
3,-0.891,-0.809,1.1040995288184514
3,-0.809,-0.809,1.0990671839846684
