iteration,startmove,response,score
1,0.891,-1.0,0.919263177639
1,0.951,-1.0,0.950588248361
1,0.988,-1.0,0.932571053573
1,1.0,-1.0,0.919116757039
1,-1.0,-0.988,0.979575459772
1,-0.988,-0.988,0.96015822348
1,-0.951,-0.988,1.03019192552
1,-0.891,-0.988,0.988728090783
1,-0.809,-0.988,1.0241098398
1,-0.707,-0.988,0.987310193569
1,-0.588,-0.988,1.04895079946
1,-0.454,-0.988,0.967233650309
1,-0.309,-0.988,1.0285810928
1,-0.156,-0.988,0.942138294949
1,0.0,-0.988,0.97409456872
1,0.156,-0.988,0.968361313175
1,0.309,-0.988,0.958436516047
1,0.454,-0.988,1.01319434785
1,0.588,-0.988,0.954489367472
1,0.707,-0.988,1.01413692262
1,0.809,-0.988,0.966924351478
1,0.891,-0.988,0.980312670399
1,0.951,-0.988,0.885593922011
1,0.988,-0.988,0.984001031507
1,1.0,-0.988,0.94900618268
1,-1.0,-0.951,1.00194043549
1,-0.988,-0.951,1.0252564316
1,-0.951,-0.951,0.976127801819
1,-0.891,-0.951,0.980652465925
1,-0.809,-0.951,0.950314308993
1,-0.707,-0.951,1.01863084355
1,-0.588,-0.951,1.02205309152
1,-0.454,-0.951,0.97327916995
1,-0.309,-0.951,1.05778681471
1,-0.156,-0.951,1.03843052925
1,0.0,-0.951,0.934427964043
1,0.156,-0.951,0.963395514413
1,0.309,-0.951,0.941566633994
1,0.454,-0.951,0.960629249071
1,0.588,-0.951,0.95438258205
1,0.707,-0.951,0.931413706354
1,0.809,-0.951,0.93849975461
1,0.891,-0.951,0.952062935836
1,0.951,-0.951,0.942754713143
1,0.988,-0.951,0.94002642365
1,1.0,-0.951,0.917550070508
1,-1.0,-0.891,0.96167879633
1,-0.988,-0.891,1.01437708697
1,-0.951,-0.891,0.994564048789
1,-0.891,-0.891,0.961132355614
1,-0.809,-0.891,1.01169872032
1,-0.707,-0.891,0.968063184176
1,-0.588,-0.891,1.00437542823
1,-0.454,-0.891,0.982873453597
1,-0.309,-0.891,1.03130058993
1,-0.156,-0.891,0.958893650496
1,0.0,-0.891,0.927827600982
1,0.156,-0.891,0.913915848427
1,0.309,-0.891,0.931655667084
1,0.454,-0.891,0.915881552751
1,0.588,-0.891,0.924960280614
1,0.707,-0.891,0.956144337664
1,0.809,-0.891,0.954009440591
1,0.891,-0.891,0.916275646818
1,0.951,-0.891,0.908110357284
1,0.988,-0.891,1.0223739503
1,1.0,-0.891,0.949749526388
1,-1.0,-0.809,0.978404302363
1,-0.988,-0.809,1.00031233336
1,-0.951,-0.809,0.978744914516
1,-0.891,-0.809,1.04222417512
1,-0.809,-0.809,0.96296749795
1,-0.707,-0.809,1.03259803413
1,-0.588,-0.809,0.986852351058
1,-0.454,-0.809,1.01662362781
1,-0.309,-0.809,1.00282041039
1,-0.156,-0.809,0.947743373116
1,0.0,-0.809,0.909593528717
1,0.156,-0.809,0.955661164066
1,0.309,-0.809,0.93708850672
1,0.454,-0.809,0.964626442861
1,0.588,-0.809,1.02970361514
1,0.707,-0.809,0.933233144907
1,0.809,-0.809,0.928430134054
1,0.891,-0.809,1.00803221244
1,0.951,-0.809,0.961200964506
1,0.988,-0.809,0.93805970136
1,1.0,-0.809,0.918221129811
1,-1.0,-0.707,0.986202782227
1,-0.988,-0.707,0.944471355432
1,-0.951,-0.707,0.976005439187
1,-0.891,-0.707,0.996118977745
1,-0.809,-0.707,1.01414081858
1,-0.707,-0.707,1.02872526054
1,-0.588,-0.707,0.985872292115
1,-0.454,-0.707,0.985981419759
1,-0.309,-0.707,0.97180471932
1,-0.156,-0.707,0.948109677567
1,0.0,-0.707,0.982006225858
1,0.156,-0.707,0.946075744802
1,0.309,-0.707,0.885618701829
1,0.454,-0.707,0.939953963682
1,0.588,-0.707,0.945763048157
1,0.707,-0.707,0.97993863905
1,0.809,-0.707,0.928696640181
1,0.891,-0.707,0.96687136673
1,0.951,-0.707,0.973247562812
1,0.988,-0.707,1.00824006443
1,1.0,-0.707,0.972095597995
1,-1.0,-0.588,0.929560093651
1,-0.988,-0.588,0.977216746086
1,-0.951,-0.588,0.96324647175
1,-0.891,-0.588,0.988552809112
1,-0.809,-0.588,0.957499334322
1,-0.707,-0.588,0.980368109092
1,-0.588,-0.588,0.989976932391
1,-0.454,-0.588,0.96306723608
1,-0.309,-0.588,0.994343918196
1,-0.156,-0.588,0.996779465629
1,0.0,-0.588,0.98696197087
1,0.156,-0.588,0.97532833635
1,0.309,-0.588,0.938418849171
1,0.454,-0.588,0.91552395596
1,0.588,-0.588,0.973120414492
1,0.707,-0.588,0.956618141705
1,0.809,-0.588,0.961483726433
1,0.891,-0.588,0.947178020418
1,0.951,-0.588,0.872972191884
1,0.988,-0.588,0.974524020575
1,1.0,-0.588,0.91104827732
1,-1.0,-0.454,0.976121558363
1,-0.988,-0.454,0.946817225927
1,-0.951,-0.454,1.03022969426
1,-0.891,-0.454,0.952606813591
1,-0.809,-0.454,1.02167376731
1,-0.707,-0.454,1.02091520965
1,-0.588,-0.454,0.973235254577
1,-0.454,-0.454,1.00369915936
1,-0.309,-0.454,0.961547959507
1,-0.156,-0.454,0.991618709916
1,0.0,-0.454,0.953306291545
1,0.156,-0.454,0.961386589456
1,0.309,-0.454,0.921668576727
1,0.454,-0.454,0.959043812548
1,0.588,-0.454,0.928039763954
1,0.707,-0.454,0.947678777628
1,0.809,-0.454,0.937944732249
1,0.891,-0.454,0.953936511045
1,0.951,-0.454,1.007641207
1,0.988,-0.454,1.0107739628
1,1.0,-0.454,0.952006346319
1,-1.0,-0.309,0.971652918214
1,-0.988,-0.309,0.957483177661
1,-0.951,-0.309,0.956252327711
1,-0.891,-0.309,0.973488580191
1,-0.809,-0.309,0.947720243793
1,-0.707,-0.309,0.955435915003
1,-0.588,-0.309,0.937314891797
1,-0.454,-0.309,0.96626372008
1,-0.309,-0.309,0.961917609355
1,-0.156,-0.309,0.972244711511
1,0.0,-0.309,0.958952973992
1,0.156,-0.309,0.938906879073
1,0.309,-0.309,0.96704342485
1,0.454,-0.309,0.939671701904
1,0.588,-0.309,0.949549055158
1,0.707,-0.309,0.962134950391
1,0.809,-0.309,0.917121238506
1,0.891,-0.309,0.968130474182
1,0.951,-0.309,0.918595432782
1,0.988,-0.309,0.977330968455
1,1.0,-0.309,0.955285310608
1,-1.0,-0.156,0.985323203458
1,-0.988,-0.156,1.01724205016
1,-0.951,-0.156,0.978888432103
1,-0.891,-0.156,0.978065706489
1,-0.809,-0.156,0.950033697444
1,-0.707,-0.156,0.952482836895
1,-0.588,-0.156,1.01260004247
1,-0.454,-0.156,0.960384325058
1,-0.309,-0.156,0.947932990803
1,-0.156,-0.156,0.962666793704
1,0.0,-0.156,0.936840584485
1,0.156,-0.156,1.00141627547
1,0.309,-0.156,0.973820617368
1,0.454,-0.156,0.958560593852
1,0.588,-0.156,0.956377716454
1,0.707,-0.156,0.93156553606
1,0.809,-0.156,0.952250292766
1,0.891,-0.156,1.00992261939
1,0.951,-0.156,1.0018134286
1,0.988,-0.156,0.956151674936
1,1.0,-0.156,0.983855815725
1,-1.0,0.0,0.972785197809
1,-0.988,0.0,0.94691800087
1,-0.951,0.0,0.981433132609
1,-0.891,0.0,0.973073998133
1,-0.809,0.0,0.982362610525
1,-0.707,0.0,1.00416862558
1,-0.588,0.0,1.00443442203
1,-0.454,0.0,0.992733606803
1,-0.309,0.0,1.00512957392
1,-0.156,0.0,0.98627341824
1,0.0,0.0,0.947913486666
1,0.156,0.0,0.968726647223
1,0.309,0.0,0.999541456128
1,0.454,0.0,0.966152049114
1,0.588,0.0,0.961712091439
1,0.707,0.0,0.98992325847
1,0.809,0.0,0.939420368209
1,0.891,0.0,0.998907913773
1,0.951,0.0,0.942490744691
1,0.988,0.0,0.985045862711
1,1.0,0.0,0.942565160259
1,-1.0,0.156,0.959971764664
1,-0.988,0.156,0.952036345384
1,-0.951,0.156,0.943170815447
1,-0.891,0.156,0.972323875335
1,-0.809,0.156,0.976560499923
1,-0.707,0.156,1.00489277004
1,-0.588,0.156,0.999575622417
1,-0.454,0.156,0.977824844828
1,-0.309,0.156,0.95459543284
1,-0.156,0.156,0.953278436708
1,0.0,0.156,0.982108638512
1,0.156,0.156,0.998711516042
1,0.309,0.156,0.938718073236
1,0.454,0.156,0.990660762201
1,0.588,0.156,0.955890659587
1,0.707,0.156,0.978863853364
1,0.809,0.156,0.96954678007
1,0.891,0.156,0.941912031015
1,0.951,0.156,1.02043475078
1,0.988,0.156,1.03663258055
1,1.0,0.156,0.967883074078
1,-1.0,0.309,0.933232266118
1,-0.988,0.309,0.966727705192
1,-0.951,0.309,0.955687834349
1,-0.891,0.309,0.965727566041
1,-0.809,0.309,0.924163063699
1,-0.707,0.309,0.942359874377
1,-0.588,0.309,0.933017973555
1,-0.454,0.309,0.954462931188
1,-0.309,0.309,0.962342214899
1,-0.156,0.309,0.979033893998
1,0.0,0.309,1.00953367298
1,0.156,0.309,1.00147462489
1,0.309,0.309,0.970230503977
1,0.454,0.309,1.00673373675
1,0.588,0.309,0.976888592217
1,0.707,0.309,0.964896162149
1,0.809,0.309,0.987522401844
1,0.891,0.309,0.997611149441
1,0.951,0.309,0.973878225775
1,0.988,0.309,0.985787158892
1,1.0,0.309,0.976291286299
1,-1.0,0.454,0.944727039691
1,-0.988,0.454,0.952487055232
1,-0.951,0.454,0.988193884076
1,-0.891,0.454,0.944619120791
1,-0.809,0.454,0.953569208374
1,-0.707,0.454,0.982832124626
1,-0.588,0.454,0.961962933521
1,-0.454,0.454,0.964726349236
1,-0.309,0.454,0.953980598201
1,-0.156,0.454,0.936394792484
1,0.0,0.454,0.986837912432
1,0.156,0.454,0.986605345049
1,0.309,0.454,0.960567973451
1,0.454,0.454,1.0299922355
1,0.588,0.454,1.01157498603
1,0.707,0.454,0.988386262156
1,0.809,0.454,0.977218177408
1,0.891,0.454,1.01245998917
1,0.951,0.454,1.02779908519
1,0.988,0.454,0.971766423723
1,1.0,0.454,0.986226273285
1,-1.0,0.588,0.983066552875
1,-0.988,0.588,0.942414257573
1,-0.951,0.588,0.91872802459
1,-0.891,0.588,0.98105498853
1,-0.809,0.588,0.984250004329
1,-0.707,0.588,0.950839600351
1,-0.588,0.588,0.957284583647
1,-0.454,0.588,0.955506949531
1,-0.309,0.588,0.944371837127
1,-0.156,0.588,0.987017355638
1,0.0,0.588,1.00828754097
1,0.156,0.588,0.976664660005
1,0.309,0.588,1.03230033215
1,0.454,0.588,1.00338077894
1,0.588,0.588,0.980866747251
1,0.707,0.588,0.978544749218
1,0.809,0.588,0.999136439428
1,0.891,0.588,0.977810050902
1,0.951,0.588,0.967103720224
1,0.988,0.588,0.999341291563
1,1.0,0.588,0.979600303805
1,-1.0,0.707,0.91178239651
1,-0.988,0.707,0.953424654193
1,-0.951,0.707,0.959817361236
1,-0.891,0.707,0.940199963769
1,-0.809,0.707,0.978314991935
1,-0.707,0.707,0.943473446022
1,-0.588,0.707,0.95064092183
1,-0.454,0.707,0.966035355513
1,-0.309,0.707,0.938730944971
1,-0.156,0.707,0.917630493858
1,0.0,0.707,0.957889469381
1,0.156,0.707,0.996608189827
1,0.309,0.707,0.980741183811
1,0.454,0.707,1.01459848836
1,0.588,0.707,0.96299976032
1,0.707,0.707,0.972286110854
1,0.809,0.707,1.00216857437
1,0.891,0.707,0.967907720113
1,0.951,0.707,0.997484898759
